	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
126	2005-08-16	31	23.5	3	1	1.57	0
127	2005-08-17	31	23.43	3	1	1.6	0
128	2005-08-18	31	22.65	3	1	1.54	0
129	2005-08-19	31	22.24	3	1	1.53	0
130	2005-08-22	31	22.5	3	1	1.55	0
131	2005-08-23	31	21.84	3	1	1.53	0
132	2005-08-24	31	22.01	3	1	1.55	0
133	2005-08-25	31	22.28	3	1	1.56	0
134	2005-08-26	31	22.39	3	1	1.57	0
135	2005-08-29	31	22.04	3	1	1.55	0
136	2005-08-30	31	21.78	3	1	1.54	0
137	2005-08-31	31	22.13	3	1	1.56	0
138	2005-09-01	31	22.76	3	1	1.61	0
139	2005-09-02	31	22.93	3	1	1.62	0
140	2005-09-05	31	23.07	3	1	1.64	0
141	2005-09-06	31	22.62	3	1	1.6	0
142	2005-09-07	31	23.13	3	1	1.63	0
143	2005-09-08	31	22.95	3	1	1.63	0
144	2005-09-09	31	22.8	3	1	1.62	0
145	2005-09-12	31	22.78	3	1	1.62	0
146	2005-09-13	31	23.29	3	1	1.66	0
147	2005-09-14	31	23.39	3	1	1.67	0
148	2005-09-15	31	23.5	3	1	1.68	0
149	2005-09-16	31	23.51	3	1	1.68	0
150	2005-09-19	31	23.72	3	1	1.71	0
151	2005-09-20	31	23.58	3	1	1.7	0
152	2005-09-21	31	23.12	3	1	1.66	0
153	2005-09-22	31	22.45	3	1	1.6	0
154	2005-09-23	31	22.22	3	1	1.58	0
155	2005-09-26	31	22.28	3	1	1.58	0
156	2005-09-27	31	21.96	3	1	1.55	0
157	2005-09-28	31	21.92	3	1	1.55	0
158	2005-09-29	31	22.19	3	1	1.57	0
159	2005-09-30	31	22.03	3	1	1.55	0
160	2005-10-10	31	21.75	3	1	1.53	0
161	2005-10-11	31	22.06	3	1	1.56	0
162	2005-10-12	31	22.25	3	1	1.57	0
163	2005-10-13	31	22.2	3	1	1.57	0
164	2005-10-14	31	21.96	3	1	1.55	0
165	2005-10-17	31	21.95	3	1	1.55	0
166	2005-10-18	31	22.11	3	1	1.57	0
167	2005-10-19	31	22.02	3	1	1.56	0
168	2005-10-20	31	22.22	3	1	1.56	0
169	2005-10-21	31	23.05	3	0	1.58	0
170	2005-10-24	31	23.2	3	0	1.58	0
171	2005-10-25	31	23.16	3	0	1.55	0
172	2005-10-26	31	22.98	3	0	1.51	0
173	2005-10-27	31	22.44	3	0	1.46	0
174	2005-10-28	31	21.94	3	0	1.43	0
175	2005-10-31	31	21.71	3	0	1.42	0
176	2005-11-01	31	21.35	3	0	1.4	0
177	2005-11-02	31	21.53	3	0	1.42	0
178	2005-11-03	31	21.28	3	0	1.41	0
179	2005-11-04	31	21.41	3	0	1.42	0
180	2005-11-07	31	21.11	3	0	1.41	0
181	2005-11-08	31	20.9	3	0	1.42	0
182	2005-11-09	31	21.05	3	0	1.42	0
183	2005-11-10	31	20.46	3	0	1.37	0
184	2005-11-11	31	20.51	3	0	1.38	0
185	2005-11-14	31	19.94	3	0	1.36	0
186	2005-11-15	31	19.72	3	0	1.35	0
187	2005-11-16	31	19.85	3	0	1.36	0
188	2005-11-17	31	19.81	3	0	1.36	0
189	2005-11-18	31	20.36	3	0	1.4	0
190	2005-11-21	31	20.38	3	0	1.4	0
191	2005-11-22	31	20.0	3	0	1.37	0
192	2005-11-23	31	20.18	3	0	1.38	0
193	2005-11-24	31	20.35	3	0	1.39	0
194	2005-11-25	31	20.41	3	0	1.4	0
195	2005-11-28	31	20.34	3	0	1.4	0
196	2005-11-29	31	19.86	3	0	1.37	0
197	2005-11-30	31	19.99	3	0	1.37	0
198	2005-12-01	31	19.9	3	0	1.36	0
199	2005-12-02	31	19.68	3	0	1.35	0
200	2005-12-05	31	19.27	3	0	1.32	0
201	2005-12-06	31	19.13	3	0	1.31	0
202	2005-12-07	31	19.26	3	0	1.32	0
203	2005-12-08	31	19.12	3	0	1.32	0
204	2005-12-09	31	19.47	3	0	1.34	0
205	2005-12-12	31	19.54	3	0	1.35	0
206	2005-12-13	31	19.48	3	0	1.34	0
207	2005-12-14	31	19.73	3	0	1.36	0
208	2005-12-15	31	19.68	3	0	1.35	0
209	2005-12-16	31	19.8	3	0	1.36	0
210	2005-12-19	31	19.82	3	0	1.36	0
211	2005-12-20	31	19.82	3	0	1.36	0
212	2005-12-21	31	19.56	3	0	1.35	0
213	2005-12-22	31	19.66	3	0	1.35	0
214	2005-12-23	31	19.91	3	0	1.37	0
215	2005-12-26	31	20.14	3	0	1.38	0
216	2005-12-27	31	20.1	3	0	1.38	0
217	2005-12-28	31	20.11	3	0	1.38	0
218	2005-12-29	31	19.92	3	0	1.37	0
219	2005-12-30	31	19.71	3	0	1.36	0
220	2006-01-04	31	19.98	3	0	1.38	0
221	2006-01-05	31	20.31	3	0	1.4	0
222	2006-01-06	31	20.46	3	0	1.41	0
223	2006-01-09	31	20.76	3	0	1.42	0
224	2006-01-10	31	20.86	3	0	1.43	0
225	2006-01-11	31	20.73	3	0	1.42	0
226	2006-01-12	31	21.09	3	0	1.44	0
227	2006-01-13	31	21.08	3	0	1.45	0
228	2006-01-16	31	20.75	3	0	1.43	0
229	2006-01-17	31	20.94	3	0	1.44	0
230	2006-01-18	31	21.44	3	0	1.47	0
231	2006-01-19	31	21.53	3	0	1.48	0
232	2006-01-20	31	21.45	3	0	1.48	0
233	2006-01-23	31	21.37	3	0	1.48	0
234	2006-01-24	31	21.13	3	0	1.47	0
235	2006-01-25	31	21.11	3	0	1.45	0
236	2006-02-06	31	21.45	3	0	1.48	0
237	2006-02-07	31	21.4	3	0	1.48	0
238	2006-02-08	31	21.49	3	0	1.49	0
239	2006-02-09	31	21.26	3	0	1.48	0
240	2006-02-10	31	21.43	3	0	1.49	0
241	2006-02-13	31	21.4	3	0	1.49	0
242	2006-02-14	31	21.59	3	0	1.5	0
243	2006-02-15	31	21.65	3	0	1.5	0
244	2006-02-16	31	20.97	3	0	1.46	0
245	2006-02-17	31	20.75	3	0	1.44	0
246	2006-02-20	31	20.64	3	0	1.44	0
247	2006-02-21	31	20.89	3	0	1.46	0
248	2006-02-22	31	21.06	3	0	1.47	0
249	2006-02-23	31	21.06	3	0	1.47	0
250	2006-02-24	31	21.3	3	0	1.48	0
251	2006-02-27	31	21.22	3	0	1.47	0
252	2006-02-28	31	21.19	3	0	1.47	0
253	2006-03-01	31	21.23	3	0	1.47	0
254	2006-03-02	31	21.05	3	0	1.45	0
255	2006-03-03	31	21.1	3	0	1.45	0
256	2006-03-06	31	20.96	3	0	1.45	0
257	2006-03-07	31	20.35	3	0	1.41	0
258	2006-03-08	31	20.28	3	0	1.41	0
259	2006-03-09	31	20.25	3	0	1.41	0
260	2006-03-10	31	19.96	3	0	1.4	0
261	2006-03-13	31	20.11	3	0	1.42	0
262	2006-03-14	31	20.1	3	0	1.42	0
263	2006-03-15	31	20.22	3	0	1.43	0
264	2006-03-16	31	20.39	3	0	1.43	0
265	2006-03-17	31	20.52	3	0	1.43	0
266	2006-03-20	31	20.57	3	0	1.45	0
267	2006-03-21	31	20.76	3	0	1.44	0
268	2006-03-22	31	20.9	3	0	1.46	0
269	2006-03-23	31	21.07	3	0	1.47	0
270	2006-03-24	31	20.87	3	0	1.45	0
271	2006-03-27	31	20.76	3	0	1.47	0
272	2006-03-28	31	20.96	3	0	1.48	0
273	2006-03-29	31	21.0	4	0	1.51	0
274	2006-03-30	31	20.74	4	0	1.49	0
275	2006-03-31	31	20.86	4	0	1.49	0
276	2006-04-03	31	21.99	3	0	1.52	0
277	2006-04-04	31	22.3	3	0	1.54	0
278	2006-04-05	31	22.44	3	0	1.55	0
279	2006-04-06	31	22.51	3	0	1.56	0
280	2006-04-07	31	22.76	3	0	1.58	0
281	2006-04-10	31	23.12	3	0	1.61	0
282	2006-04-11	31	22.98	3	0	1.6	0
283	2006-04-12	31	23.14	3	0	1.61	0
284	2006-04-13	31	22.24	3	0	1.56	0
285	2006-04-14	31	22.74	3	0	1.59	0
286	2006-04-17	31	23.08	3	0	1.59	0
287	2006-04-18	31	22.51	3	1	1.6	0
288	2006-04-19	31	22.02	3	1	1.59	0
289	2006-04-20	31	21.65	3	1	1.6	0
290	2006-04-21	31	21.9	3	1	1.61	0
291	2006-04-24	31	21.34	4	1	1.57	0
292	2006-04-25	31	21.59	4	1	1.56	0
293	2006-04-26	31	22.08	4	1	1.59	0
294	2006-04-27	31	22.08	4	1	1.58	0
295	2006-04-28	31	21.83	4	1	1.56	0
296	2006-05-08	31	22.73	4	1	1.59	0
297	2006-05-09	31	23.53	4	1	1.64	0
298	2006-05-10	31	24.09	4	1	1.69	0
299	2006-05-11	31	23.5	4	1	1.65	0
300	2006-05-12	31	24.05	4	1	1.7	0
301	2006-05-15	31	25.09	4	1	1.79	0
302	2006-05-16	31	24.08	4	1	1.72	0
303	2006-05-17	31	24.93	4	1	1.78	0
304	2006-05-18	31	25.22	4	1	1.8	0
305	2006-05-19	31	26.07	4	1	1.86	0
306	2006-05-22	31	26.55	4	1	1.9	0
307	2006-05-23	31	24.93	4	1	1.79	0
308	2006-05-24	31	24.63	4	1	1.75	0
309	2006-05-25	31	25.22	4	1	1.8	0
310	2006-05-26	31	25.53	4	1	1.83	0
311	2006-05-29	31	25.48	4	2	1.9	0
312	2006-05-30	31	25.69	4	2	1.92	0
313	2006-05-31	31	25.34	4	2	1.92	0
314	2006-06-01	31	26.55	4	2	2.02	0
315	2006-06-02	31	26.7	4	2	2.04	0
316	2006-06-05	31	27.35	4	2	2.11	0
317	2006-06-06	31	26.95	4	2	2.07	0
318	2006-06-07	31	24.88	4	2	1.91	0
319	2006-06-08	31	25.1	4	2	1.91	0
320	2006-06-09	31	24.71	4	2	1.87	0
321	2006-06-12	31	24.93	4	2	1.88	0
322	2006-06-13	31	25.04	4	2	1.89	0
323	2006-06-14	31	24.74	4	2	1.88	0
324	2006-06-15	31	24.87	4	2	1.88	0
325	2006-06-16	31	25.54	4	2	1.93	0
326	2006-06-19	31	25.75	4	2	1.94	0
327	2006-06-20	31	26.28	4	2	1.97	0
328	2006-06-21	31	26.1	4	2	1.96	0
329	2006-06-22	31	25.98	4	2	1.95	0
330	2006-06-23	31	26.34	4	2	1.98	0
331	2006-06-26	31	27.07	4	2	2.03	0
332	2006-06-27	31	27.16	4	2	2.03	0
333	2006-06-28	31	27.18	4	2	2.03	0
334	2006-06-29	31	27.75	4	2	2.07	0
335	2006-06-30	31	27.57	4	2	2.05	0
336	2006-07-03	31	28.08	4	2	2.08	0
337	2006-07-04	31	27.84	4	2	2.07	0
338	2006-07-05	31	27.53	4	2	2.05	0
339	2006-07-06	31	28.32	4	2	2.11	0
340	2006-07-07	31	28.25	4	2	2.11	0
341	2006-07-10	31	28.68	4	2	2.14	0
342	2006-07-11	31	28.79	4	2	2.16	0
343	2006-07-12	31	28.42	4	2	2.14	0
344	2006-07-13	31	26.49	4	2	2.0	0
345	2006-07-14	31	26.89	4	2	2.04	0
346	2006-07-17	31	27.33	4	2	2.07	0
347	2006-07-18	31	27.69	4	2	2.09	0
348	2006-07-19	31	27.08	4	2	2.05	0
349	2006-07-20	31	27.24	4	2	2.06	0
350	2006-07-21	31	27.54	4	2	2.08	0
351	2006-07-24	31	27.69	4	2	2.08	0
352	2006-07-25	31	27.95	4	2	2.11	0
353	2006-07-26	31	28.07	4	2	2.12	0
354	2006-07-27	31	28.1	4	2	2.11	0
355	2006-07-28	31	27.78	4	2	2.09	0
356	2006-07-31	31	26.09	4	2	1.93	0
357	2006-08-01	31	25.81	4	2	1.91	0
358	2006-08-02	31	25.93	4	2	1.92	0
359	2006-08-03	31	25.88	4	2	1.92	0
360	2006-08-04	31	25.14	4	2	1.86	0
361	2006-08-07	31	24.4	4	2	1.81	0
362	2006-08-08	31	25.33	4	2	1.84	0
363	2006-08-09	31	25.36	4	2	1.85	0
364	2006-08-10	31	25.76	4	2	1.88	0
365	2006-08-11	31	25.76	4	2	1.89	0
366	2006-08-14	31	25.0	4	2	1.84	0
367	2006-08-15	31	25.13	4	2	1.87	0
368	2006-08-16	31	25.43	4	2	1.89	0
369	2006-08-17	31	25.09	4	2	1.88	0
370	2006-08-18	31	24.97	4	2	1.86	0
371	2006-08-21	31	24.92	4	2	1.87	0
372	2006-08-22	31	24.97	4	2	1.89	0
373	2006-08-23	31	24.94	4	2	1.89	0
374	2006-08-24	31	25.2	4	2	1.9	0
375	2006-08-25	31	25.19	4	2	1.9	0
376	2006-08-28	31	25.77	4	2	1.94	0
377	2006-08-29	31	25.74	4	2	1.94	0
378	2006-08-30	31	26.08	4	2	1.96	0
379	2006-08-31	31	26.3	4	2	1.98	0
380	2006-09-01	31	25.78	4	2	1.94	0
381	2006-09-04	31	26.23	4	2	1.97	0
382	2006-09-05	31	26.16	4	2	1.97	0
383	2006-09-06	31	26.31	4	2	1.98	0
384	2006-09-07	31	25.86	4	2	1.95	0
385	2006-09-08	31	25.83	4	2	1.95	0
386	2006-09-11	31	25.94	5	1	1.96	0
387	2006-09-12	31	26.06	5	1	1.96	0
388	2006-09-13	31	25.8	5	1	1.94	0
389	2006-09-14	31	25.94	5	1	1.95	0
390	2006-09-15	32	26.35	5	1	1.98	0
391	2006-09-18	32	26.81	5	1	2.02	0
392	2006-09-19	32	26.67	5	1	2.01	0
393	2006-09-20	32	26.65	5	1	2.0	0
394	2006-09-21	32	26.8	5	1	2.01	0
395	2006-09-22	32	26.36	5	1	1.98	0
396	2006-09-25	32	25.47	5	2	1.98	0
397	2006-09-26	32	25.37	5	2	1.99	0
398	2006-09-27	32	25.52	5	2	2.0	0
399	2006-09-28	32	26.42	5	1	1.99	0
400	2006-09-29	32	26.55	5	1	2.0	0
401	2006-10-09	32	26.22	5	2	2.06	0
402	2006-10-10	32	27.38	5	1	2.09	0
403	2006-10-11	32	26.64	5	2	2.1	0
404	2006-10-12	32	26.39	5	2	2.08	0
405	2006-10-13	32	26.46	5	2	2.08	0
406	2006-10-16	32	26.38	5	2	2.09	0
407	2006-10-17	32	26.45	5	2	2.09	0
408	2006-10-18	32	26.8	5	2	2.1	0
409	2006-10-19	32	26.79	5	2	2.11	0
410	2006-10-20	32	26.44	5	2	2.02	1
411	2006-10-23	32	26.43	5	1	1.95	1
412	2006-10-24	32	26.96	5	1	2.0	1
413	2006-10-25	32	26.84	5	1	1.99	1
414	2006-10-26	32	26.76	5	1	1.99	1
415	2006-10-27	32	26.18	5	1	1.92	1
416	2006-10-30	32	26.66	5	1	1.91	1
417	2006-10-31	32	26.59	5	1	1.93	1
418	2006-11-01	32	26.99	5	1	1.95	1
419	2006-11-02	32	27.21	5	1	1.96	1
420	2006-11-03	32	27.17	5	1	1.96	1
421	2006-11-06	32	27.18	5	1	1.95	1
422	2006-11-07	32	27.16	5	1	1.93	1
423	2006-11-08	32	27.16	5	1	1.93	1
424	2006-11-09	32	27.26	5	1	1.94	1
425	2006-11-10	32	26.5	5	1	1.88	1
426	2006-11-13	32	25.62	5	1	1.82	1
427	2006-11-14	32	26.03	5	1	1.85	1
428	2006-11-15	32	26.38	5	1	1.87	1
429	2006-11-16	33	25.73	5	1	1.86	1
430	2006-11-17	33	25.96	5	1	1.89	1
431	2006-11-20	33	25.97	5	1	1.88	1
432	2006-11-21	33	26.09	5	1	1.89	1
433	2006-11-22	33	26.45	5	1	1.91	1
434	2006-11-23	33	26.74	5	1	1.93	1
435	2006-11-24	34	27.3	5	1	1.97	1
436	2006-11-27	34	27.83	5	1	2.0	1
437	2006-11-28	34	27.75	5	1	2.0	1
438	2006-11-29	34	27.88	5	1	2.0	1
439	2006-11-30	34	28.24	5	1	2.03	1
440	2006-12-01	34	28.13	5	1	2.02	1
441	2006-12-04	34	28.77	5	1	2.06	1
442	2006-12-05	34	28.82	5	1	2.07	1
443	2006-12-06	34	28.64	5	1	2.03	1
444	2006-12-07	34	28.5	5	1	2.02	1
445	2006-12-08	34	27.84	5	1	1.98	1
446	2006-12-11	34	28.76	5	1	2.04	1
447	2006-12-12	34	28.52	5	1	2.02	1
448	2006-12-13	34	29.19	5	1	2.05	1
449	2006-12-14	34	29.48	5	1	2.07	1
450	2006-12-15	34	30.16	5	1	2.1	1
451	2006-12-18	34	30.32	5	1	2.11	1
452	2006-12-19	34	30.75	5	1	2.13	1
453	2006-12-20	34	30.97	5	1	2.16	1
454	2006-12-21	34	30.73	5	1	2.15	1
455	2006-12-22	34	30.4	5	1	2.13	1
456	2006-12-25	34	31.0	5	1	2.16	1
457	2006-12-26	34	29.6	5	2	2.15	1
458	2006-12-27	34	30.3	5	1	2.12	1
459	2006-12-28	34	29.52	5	1	2.06	1
460	2006-12-29	34	30.06	5	1	2.08	1
461	2007-01-04	34	30.03	5	1	2.12	1
462	2007-01-05	34	30.84	5	1	2.18	1
463	2007-01-08	34	32.29	5	1	2.28	1
464	2007-01-09	34	32.68	5	1	2.32	1
465	2007-01-10	34	33.78	5	1	2.39	1
466	2007-01-11	34	32.72	5	2	2.38	1
467	2007-01-12	34	32.3	5	1	2.3	1
468	2007-01-15	34	33.2	5	2	2.42	1
469	2007-01-16	34	33.73	5	2	2.45	1
470	2007-01-17	34	33.74	5	2	2.45	1
471	2007-01-18	34	34.79	5	2	2.54	1
472	2007-01-19	34	35.55	5	3	2.64	1
473	2007-01-22	34	36.99	5	3	2.75	1
474	2007-01-23	34	37.72	5	2	2.75	1
475	2007-01-24	34	38.02	5	2	2.77	1
476	2007-01-25	34	35.98	5	2	2.62	1
477	2007-01-26	34	35.97	5	2	2.63	1
478	2007-01-29	34	37.46	5	2	2.74	1
479	2007-01-30	34	37.16	5	2	2.72	1
480	2007-01-31	34	35.59	5	2	2.61	1
481	2007-02-01	34	36.12	5	2	2.65	1
482	2007-02-02	34	35.2	5	2	2.61	1
483	2007-02-05	34	35.48	5	2	2.63	1
484	2007-02-06	34	36.31	5	2	2.7	1
485	2007-02-07	34	35.95	5	3	2.74	1
486	2007-02-08	34	37.63	5	2	2.78	1
487	2007-02-09	34	36.93	5	3	2.81	1
488	2007-02-12	34	38.08	5	3	2.87	1
489	2007-02-13	34	37.91	5	4	2.95	1
490	2007-02-14	34	38.75	5	4	3.02	1
491	2007-02-15	34	38.49	5	5	3.1	1
492	2007-02-16	34	38.88	5	5	3.14	1
493	2007-02-26	34	40.4	5	5	3.29	1
494	2007-02-27	34	37.47	5	4	2.98	1
495	2007-02-28	34	37.98	5	5	3.08	1
496	2007-03-01	34	37.66	5	4	3.0	1
497	2007-03-02	35	36.12	5	6	3.09	1
498	2007-03-05	35	35.91	5	6	3.08	1
499	2007-03-06	35	36.16	5	6	3.09	1
500	2007-03-07	35	36.93	5	6	3.17	1
501	2007-03-08	35	37.92	5	6	3.26	1
502	2007-03-09	35	37.96	5	6	3.28	1
503	2007-03-12	35	38.39	5	6	3.33	1
504	2007-03-13	35	39.22	5	6	3.41	1
505	2007-03-14	35	38.62	5	6	3.37	1
506	2007-03-15	35	39.15	5	6	3.44	1
507	2007-03-16	35	38.52	5	6	3.38	1
508	2007-03-19	35	39.65	5	6	3.48	1
509	2007-03-20	35	40.44	5	6	3.57	1
510	2007-03-21	35	40.84	5	6	3.62	1
511	2007-03-22	35	39.66	5	7	3.63	1
512	2007-03-23	35	40.74	5	6	3.65	1
513	2007-03-26	35	42.55	5	6	3.7	1
514	2007-03-27	35	43.28	5	6	3.76	1
515	2007-03-28	35	43.05	5	6	3.73	1
516	2007-03-29	35	42.11	5	6	3.6	1
517	2007-03-30	35	43.06	5	6	3.66	1
518	2007-04-02	35	42.9	5	7	3.74	1
519	2007-04-03	35	43.05	5	7	3.76	1
520	2007-04-04	35	43.42	5	7	3.81	1
521	2007-04-05	35	43.86	5	7	3.86	1
