	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
0	2005-02-03	5	18.72	0	0	2.38	0
1	2005-02-04	5	19.81	0	0	2.51	0
2	2005-02-16	5	19.71	0	0	2.5	0
3	2005-02-17	5	19.61	0	0	2.49	0
4	2005-02-18	5	19.3	0	0	2.45	0
5	2005-02-21	5	19.91	0	0	2.53	0
6	2005-02-22	5	20.09	0	0	2.55	0
7	2005-02-23	5	19.74	0	0	2.51	0
8	2005-02-24	5	19.42	0	0	2.49	0
9	2005-02-25	5	19.47	0	0	2.5	0
10	2005-02-28	5	18.79	0	0	2.41	0
11	2005-03-01	5	18.72	0	0	2.4	0
12	2005-03-02	5	18.51	0	0	2.37	0
13	2005-03-03	5	18.74	0	0	2.4	0
14	2005-03-04	5	18.6	0	0	2.38	0
15	2005-03-07	5	18.63	0	0	2.38	0
16	2005-03-08	5	18.88	0	0	2.42	0
17	2005-03-09	5	18.45	0	0	2.36	0
18	2005-03-10	5	18.11	0	0	2.32	0
19	2005-03-11	5	18.0	0	0	2.31	0
20	2005-03-14	5	18.04	0	0	2.31	0
21	2005-03-15	5	17.61	0	0	2.25	0
22	2005-03-16	5	17.6	0	0	2.25	0
23	2005-03-17	5	17.55	0	0	2.25	0
24	2005-03-18	5	17.7	0	0	2.26	0
25	2005-03-21	5	17.85	0	0	2.28	0
26	2005-03-22	5	17.2	0	0	2.19	0
27	2005-03-23	5	17.25	0	0	2.2	0
28	2005-03-24	5	17.31	0	0	2.2	0
29	2005-03-25	5	17.25	0	0	2.2	0
30	2005-03-28	5	17.21	0	0	2.19	0
31	2005-03-29	5	17.22	0	0	2.2	0
32	2005-03-30	5	16.68	0	0	2.13	0
33	2005-03-31	5	16.88	0	0	2.15	0
34	2005-04-01	5	17.66	0	0	2.25	0
35	2005-04-04	5	17.15	0	0	2.19	0
36	2005-04-05	5	17.17	0	0	2.19	0
37	2005-04-06	5	17.56	0	0	2.24	0
38	2005-04-07	5	18.2	0	0	2.33	0
39	2005-04-08	5	18.73	0	0	2.41	0
40	2005-04-11	5	18.6	0	0	2.39	0
41	2005-04-12	5	18.25	0	0	2.34	0
42	2005-04-13	5	18.64	0	0	2.4	0
43	2005-04-14	5	18.23	0	0	2.34	0
44	2005-04-15	5	18.09	0	0	2.32	0
45	2005-04-18	5	17.85	0	0	2.29	0
46	2005-04-19	5	17.59	0	0	2.29	0
47	2005-04-20	5	17.23	0	0	2.25	0
48	2005-04-21	5	17.34	0	0	2.27	0
49	2005-04-22	5	17.27	0	0	2.25	0
50	2005-04-25	5	16.72	0	0	2.18	0
51	2005-04-26	5	17.47	0	0	2.17	0
52	2005-04-27	5	17.23	0	0	2.14	0
53	2005-04-28	5	17.24	0	0	2.16	0
54	2005-04-29	5	17.55	0	0	2.21	0
55	2005-05-09	5	17.18	0	0	2.16	0
56	2005-05-10	5	17.53	0	0	2.21	0
57	2005-05-11	5	17.4	0	0	2.19	0
58	2005-05-12	5	16.83	0	0	2.12	0
59	2005-05-13	5	16.98	0	0	2.13	0
60	2005-05-16	5	16.91	0	0	2.12	0
61	2005-05-17	5	17.05	0	0	2.14	0
62	2005-05-18	5	17.11	0	0	2.16	0
63	2005-05-19	5	17.22	0	0	2.18	0
64	2005-05-20	5	17.08	0	0	2.19	0
65	2005-05-23	5	16.63	0	0	2.13	0
66	2005-05-24	5	16.8	0	0	2.16	0
