	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
0	2005-02-03	22	22.42	5	2	1.59	1
1	2005-02-04	22	22.5	5	2	1.63	1
2	2005-02-16	22	22.77	5	2	1.65	1
3	2005-02-17	22	22.75	5	2	1.66	1
4	2005-02-18	22	22.58	5	2	1.64	1
5	2005-02-21	22	22.96	5	2	1.67	1
6	2005-02-22	22	23.63	5	2	1.71	1
7	2005-02-23	22	23.85	5	2	1.73	1
8	2005-02-24	22	22.78	5	3	1.75	1
9	2005-02-25	22	24.23	5	2	1.74	1
10	2005-02-28	22	24.35	6	1	1.75	1
11	2005-03-01	22	24.23	6	1	1.74	1
12	2005-03-02	22	23.77	6	1	1.72	1
13	2005-03-03	22	23.85	6	1	1.71	1
14	2005-03-04	22	23.67	6	1	1.7	1
15	2005-03-07	22	23.76	6	1	1.7	1
16	2005-03-08	22	24.18	6	1	1.73	1
17	2005-03-09	22	24.34	6	1	1.74	1
18	2005-03-10	22	23.75	6	1	1.69	1
19	2005-03-11	22	23.75	6	1	1.7	1
20	2005-03-14	22	23.47	6	1	1.67	1
21	2005-03-15	22	23.36	6	1	1.64	1
22	2005-03-16	22	23.27	6	1	1.64	1
23	2005-03-17	22	23.01	6	1	1.61	1
24	2005-03-18	22	22.61	6	1	1.57	1
25	2005-03-21	22	22.42	6	1	1.57	1
26	2005-03-22	22	21.43	6	1	1.5	1
27	2005-03-23	22	21.5	6	1	1.5	1
28	2005-03-24	22	21.85	6	1	1.53	1
29	2005-03-25	22	21.79	6	1	1.53	1
30	2005-03-28	22	21.58	6	1	1.52	1
31	2005-03-29	22	21.41	6	1	1.5	1
32	2005-03-30	22	20.67	6	1	1.45	1
33	2005-03-31	22	22.01	5	1	1.46	1
34	2005-04-01	22	21.55	5	2	1.51	1
35	2005-04-04	22	21.11	5	2	1.48	1
36	2005-04-05	22	20.84	5	2	1.46	1
37	2005-04-06	22	20.91	5	2	1.47	1
38	2005-04-07	22	21.37	5	2	1.5	1
39	2005-04-08	22	21.76	5	2	1.54	1
40	2005-04-11	22	21.91	5	2	1.55	1
41	2005-04-12	22	21.39	5	2	1.5	1
42	2005-04-13	22	22.01	5	2	1.55	1
43	2005-04-14	22	21.81	5	2	1.52	1
44	2005-04-15	22	20.77	5	3	1.46	1
45	2005-04-18	22	21.78	5	2	1.45	1
46	2005-04-19	22	20.66	5	3	1.45	1
47	2005-04-20	22	20.47	5	3	1.42	1
48	2005-04-21	22	21.08	5	2	1.38	1
49	2005-04-22	22	20.57	5	2	1.35	1
50	2005-04-25	22	19.81	6	2	1.4	1
51	2005-04-26	22	19.85	6	2	1.46	1
52	2005-04-27	23	19.93	6	2	1.43	1
53	2005-04-28	23	20.29	6	2	1.46	1
54	2005-04-29	23	19.92	6	2	1.43	1
55	2005-05-09	23	18.72	6	3	1.36	1
56	2005-05-10	23	18.72	6	3	1.36	1
57	2005-05-11	23	18.46	6	3	1.35	1
58	2005-05-12	23	18.47	6	3	1.36	1
59	2005-05-13	23	18.66	6	3	1.37	1
60	2005-05-16	23	18.54	6	3	1.37	1
61	2005-05-17	23	18.76	6	3	1.39	1
62	2005-05-18	23	18.85	6	3	1.4	1
63	2005-05-19	23	18.99	6	3	1.4	1
64	2005-05-20	23	18.79	6	3	1.39	1
65	2005-05-23	23	17.56	6	3	1.28	1
66	2005-05-24	23	17.58	6	3	1.3	1
67	2005-05-25	23	17.66	6	3	1.32	1
68	2005-05-26	23	17.45	6	3	1.31	1
69	2005-05-27	23	17.19	6	3	1.3	1
70	2005-05-30	23	17.36	6	3	1.33	1
71	2005-05-31	23	17.3	6	3	1.33	1
72	2005-06-01	23	16.57	6	3	1.29	1
73	2005-06-02	23	16.32	6	3	1.29	1
74	2005-06-03	23	16.28	6	3	1.28	1
75	2005-06-06	23	16.65	6	3	1.31	1
76	2005-06-07	23	16.62	6	3	1.3	1
77	2005-06-08	23	17.99	6	3	1.4	1
78	2005-06-09	23	18.2	6	3	1.42	1
79	2005-06-10	23	17.67	6	3	1.39	1
80	2005-06-13	23	18.13	6	3	1.42	1
81	2005-06-14	23	17.72	6	3	1.38	1
82	2005-06-15	23	17.33	6	3	1.34	1
83	2005-06-16	23	17.51	6	3	1.35	1
84	2005-06-17	23	17.38	6	3	1.35	1
85	2005-06-20	23	17.89	6	3	1.39	1
86	2005-06-21	23	17.85	6	3	1.39	1
87	2005-06-22	23	17.95	6	3	1.39	1
88	2005-06-23	23	17.88	6	3	1.38	1
89	2005-06-24	23	17.84	6	3	1.38	1
90	2005-06-27	23	18.37	6	3	1.42	1
91	2005-06-28	23	18.16	6	3	1.39	1
92	2005-06-29	23	18.06	6	3	1.38	1
93	2005-06-30	23	17.8	6	3	1.37	1
94	2005-07-01	23	17.1	6	3	1.32	1
95	2005-07-04	23	17.12	6	3	1.29	1
96	2005-07-05	23	17.11	6	3	1.29	1
97	2005-07-06	23	17.08	6	3	1.29	1
98	2005-07-07	23	17.18	6	3	1.29	1
99	2005-07-08	23	16.72	6	3	1.24	1
100	2005-07-11	23	16.75	6	3	1.23	1
101	2005-07-12	23	17.26	6	3	1.27	1
102	2005-07-13	23	17.03	6	3	1.26	1
103	2005-07-14	23	16.76	6	3	1.25	1
104	2005-07-15	23	16.21	6	3	1.21	1
105	2005-07-18	23	16.1	6	3	1.18	1
106	2005-07-19	23	16.46	6	3	1.2	1
107	2005-07-20	23	16.47	6	3	1.21	1
108	2005-07-21	23	16.28	6	3	1.2	1
109	2005-07-22	23	16.38	6	3	1.22	1
110	2005-07-25	23	16.05	6	3	1.2	1
111	2005-07-26	23	16.52	6	3	1.25	1
112	2005-07-27	23	16.97	6	3	1.28	1
113	2005-07-28	23	17.02	6	3	1.29	1
114	2005-07-29	23	16.95	6	3	1.28	1
115	2005-08-01	23	16.98	6	3	1.29	1
116	2005-08-02	23	18.26	5	3	1.28	1
117	2005-08-03	23	18.56	5	3	1.3	1
118	2005-08-04	23	18.44	5	3	1.29	1
119	2005-08-05	23	18.65	5	3	1.32	1
120	2005-08-08	23	18.89	5	3	1.33	1
121	2005-08-09	23	18.73	5	3	1.36	1
122	2005-08-10	23	19.18	5	3	1.38	1
123	2005-08-11	23	19.31	5	3	1.39	1
124	2005-08-12	23	19.11	5	3	1.36	1
125	2005-08-15	23	19.75	6	2	1.41	1
126	2005-08-16	23	19.48	6	2	1.41	1
127	2005-08-17	23	19.66	6	2	1.44	1
128	2005-08-18	23	19.11	6	2	1.38	1
129	2005-08-19	23	19.03	6	2	1.36	1
130	2005-08-22	23	19.1	6	2	1.38	1
131	2005-08-23	23	19.05	6	2	1.37	1
132	2005-08-24	23	19.21	6	2	1.38	1
133	2005-08-25	23	18.4	7	2	1.41	1
134	2005-08-26	23	18.37	7	2	1.42	1
135	2005-08-29	23	18.44	7	2	1.45	1
136	2005-08-30	23	18.38	7	2	1.42	1
137	2005-08-31	23	18.56	7	2	1.43	1
138	2005-09-01	23	18.86	7	2	1.46	1
139	2005-09-02	23	19.01	7	2	1.48	1
140	2005-09-05	23	19.21	7	2	1.49	1
141	2005-09-06	23	18.71	7	2	1.45	1
