	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
0	2005-02-03	41	28.25	8	3	1.74	0
1	2005-02-04	41	28.49	8	3	1.76	0
2	2005-02-16	41	28.84	8	3	1.79	0
3	2005-02-17	41	29.59	7	3	1.8	0
4	2005-02-18	41	29.33	7	3	1.78	0
5	2005-02-21	41	29.79	7	3	1.81	0
6	2005-02-22	41	30.37	7	3	1.85	0
7	2005-02-23	41	30.42	7	3	1.86	0
8	2005-02-24	41	30.54	7	3	1.87	0
9	2005-02-25	41	30.57	7	3	1.87	0
10	2005-02-28	41	30.4	7	3	1.86	0
11	2005-03-01	41	30.14	7	3	1.87	0
12	2005-03-02	41	29.79	7	3	1.84	0
13	2005-03-03	41	30.0	7	3	1.85	0
14	2005-03-04	41	29.85	7	3	1.84	0
15	2005-03-07	41	30.01	7	3	1.85	0
16	2005-03-08	41	30.76	7	3	1.88	0
17	2005-03-09	41	30.88	7	3	1.89	0
18	2005-03-10	41	30.27	7	3	1.84	0
19	2005-03-11	41	30.27	7	3	1.84	0
20	2005-03-14	41	30.46	7	3	1.83	0
21	2005-03-15	41	29.9	7	3	1.81	0
22	2005-03-16	41	29.83	7	3	1.81	0
23	2005-03-17	41	29.63	7	3	1.79	0
24	2005-03-18	41	29.31	7	3	1.75	0
25	2005-03-21	41	29.45	7	3	1.76	0
26	2005-03-22	41	29.63	7	2	1.71	0
27	2005-03-23	41	28.53	8	3	1.72	0
28	2005-03-24	41	28.51	8	3	1.74	0
29	2005-03-25	41	28.62	8	3	1.74	0
30	2005-03-28	41	30.81	7	3	1.74	0
31	2005-03-29	41	31.25	7	3	1.73	0
32	2005-03-30	41	31.67	7	2	1.7	0
33	2005-03-31	41	31.9	7	2	1.7	0
34	2005-04-01	41	32.09	7	3	1.75	0
35	2005-04-04	41	32.35	7	2	1.71	0
36	2005-04-05	41	32.07	7	2	1.7	0
37	2005-04-06	41	32.57	7	2	1.72	0
38	2005-04-07	41	32.39	7	3	1.76	0
39	2005-04-08	41	32.94	7	3	1.8	0
40	2005-04-11	41	32.77	7	3	1.79	0
41	2005-04-12	41	33.02	7	2	1.75	0
42	2005-04-13	41	32.88	7	3	1.79	0
43	2005-04-14	41	32.45	7	3	1.75	0
44	2005-04-15	41	32.28	7	2	1.71	0
45	2005-04-18	41	31.86	7	2	1.68	0
46	2005-04-19	41	31.76	7	2	1.7	0
47	2005-04-20	41	30.76	7	2	1.67	0
48	2005-04-21	41	30.07	7	2	1.63	0
49	2005-04-22	41	29.45	7	3	1.62	0
50	2005-04-25	41	28.87	7	3	1.59	0
51	2005-04-26	41	29.35	7	3	1.62	0
52	2005-04-27	41	28.5	7	4	1.6	0
53	2005-04-28	41	29.21	7	4	1.64	0
54	2005-04-29	41	28.6	8	4	1.62	0
55	2005-05-09	41	28.73	6	4	1.56	0
56	2005-05-10	41	28.7	6	4	1.56	0
57	2005-05-11	41	28.44	6	4	1.55	0
58	2005-05-12	41	28.17	6	4	1.54	0
59	2005-05-13	41	28.24	6	4	1.56	0
60	2005-05-16	41	28.09	6	4	1.55	0
61	2005-05-17	41	28.4	6	4	1.58	0
62	2005-05-18	41	28.49	6	4	1.59	0
63	2005-05-19	41	28.47	6	4	1.59	0
64	2005-05-20	41	28.41	6	4	1.59	0
65	2005-05-23	41	27.54	6	4	1.54	0
66	2005-05-24	41	27.88	6	4	1.56	0
67	2005-05-25	41	27.84	6	4	1.56	0
68	2005-05-26	41	27.35	6	4	1.55	0
69	2005-05-27	41	26.85	6	4	1.53	0
70	2005-05-30	41	27.28	6	4	1.56	0
71	2005-05-31	41	27.3	6	4	1.56	0
72	2005-06-01	41	26.63	6	4	1.52	0
73	2005-06-02	41	26.02	6	4	1.51	0
74	2005-06-03	41	25.73	6	4	1.5	0
75	2005-06-06	41	26.36	6	4	1.52	0
76	2005-06-07	41	26.28	6	4	1.52	0
77	2005-06-08	41	28.45	6	4	1.63	0
78	2005-06-09	41	28.45	6	4	1.64	0
79	2005-06-10	41	27.74	6	4	1.6	0
80	2005-06-13	41	27.85	6	4	1.61	0
81	2005-06-14	41	27.44	6	4	1.58	0
82	2005-06-15	41	26.67	6	4	1.54	0
