	date	total_count	pe	pe_negative_count	pe_over_125_count	pb	pb_negative_count
0	2005-02-03	97	23.9	11	6	1.74	0
1	2005-02-04	97	24.45	11	6	1.77	0
2	2005-02-16	97	24.7	11	6	1.79	0
3	2005-02-17	97	24.68	11	6	1.8	0
4	2005-02-18	97	24.35	11	6	1.78	0
5	2005-02-21	97	24.57	11	6	1.81	0
6	2005-02-22	97	25.28	11	6	1.86	0
7	2005-02-23	97	25.59	11	6	1.89	0
8	2005-02-24	97	25.65	11	6	1.89	0
9	2005-02-25	97	25.66	11	6	1.89	0
10	2005-02-28	97	25.57	11	6	1.89	0
11	2005-03-01	97	25.38	11	6	1.9	0
12	2005-03-02	97	25.08	11	6	1.88	0
13	2005-03-03	97	25.18	11	7	1.88	0
14	2005-03-04	97	24.71	11	8	1.86	0
15	2005-03-07	97	25.19	11	7	1.88	0
16	2005-03-08	97	25.46	10	7	1.91	0
17	2005-03-09	97	25.47	10	7	1.92	0
18	2005-03-10	97	24.84	10	7	1.86	0
19	2005-03-11	97	24.92	10	7	1.87	0
20	2005-03-14	97	25.06	10	7	1.86	0
21	2005-03-15	97	24.7	10	7	1.84	0
22	2005-03-16	97	24.49	10	7	1.82	0
23	2005-03-17	97	24.03	10	7	1.79	0
24	2005-03-18	97	23.32	10	7	1.75	0
25	2005-03-21	97	23.4	10	7	1.75	0
26	2005-03-22	97	23.11	10	6	1.69	0
27	2005-03-23	97	23.11	10	6	1.69	0
28	2005-03-24	97	23.19	10	6	1.71	0
29	2005-03-25	97	23.12	10	6	1.71	0
30	2005-03-28	97	23.0	9	8	1.69	0
31	2005-03-29	97	22.91	8	8	1.68	0
32	2005-03-30	97	22.44	8	7	1.62	0
33	2005-03-31	97	22.18	8	9	1.64	0
34	2005-04-01	97	22.8	8	10	1.7	0
35	2005-04-04	97	22.56	7	10	1.67	0
36	2005-04-05	97	22.3	7	10	1.65	0
37	2005-04-06	97	23.01	7	10	1.68	0
38	2005-04-07	97	23.03	7	11	1.7	0
39	2005-04-08	97	23.48	7	11	1.73	0
40	2005-04-11	97	23.47	7	11	1.74	0
41	2005-04-12	97	23.11	7	11	1.7	0
42	2005-04-13	97	23.76	6	11	1.74	0
43	2005-04-14	97	23.77	6	10	1.72	0
44	2005-04-15	97	23.14	6	10	1.68	0
45	2005-04-18	97	22.74	6	9	1.65	0
46	2005-04-19	97	22.8	6	9	1.66	0
47	2005-04-20	97	22.28	6	9	1.62	0
48	2005-04-21	97	22.56	5	8	1.59	0
49	2005-04-22	97	22.83	7	3	1.55	0
50	2005-04-25	97	22.46	9	2	1.51	0
51	2005-04-26	97	22.43	9	3	1.52	0
52	2005-04-27	97	21.99	9	3	1.49	0
53	2005-04-28	97	21.63	9	6	1.55	0
54	2005-04-29	97	21.22	9	6	1.53	0
55	2005-05-09	97	20.43	11	6	1.48	0
56	2005-05-10	97	20.69	11	5	1.48	0
57	2005-05-11	97	20.35	11	5	1.47	0
58	2005-05-12	97	20.0	11	6	1.47	0
59	2005-05-13	97	20.2	11	6	1.49	0
60	2005-05-16	97	20.16	11	6	1.49	0
61	2005-05-17	97	20.29	11	6	1.5	0
62	2005-05-18	97	20.32	11	6	1.52	0
63	2005-05-19	97	20.24	11	6	1.51	0
64	2005-05-20	97	20.11	11	6	1.5	0
65	2005-05-23	97	19.27	11	6	1.44	0
66	2005-05-24	97	19.52	11	6	1.47	0
67	2005-05-25	97	19.51	11	6	1.48	0
68	2005-05-26	97	19.18	11	6	1.47	0
69	2005-05-27	97	18.99	11	6	1.46	0
70	2005-05-30	97	19.18	11	6	1.48	0
71	2005-05-31	97	19.17	11	6	1.48	0
72	2005-06-01	97	18.54	11	6	1.44	0
73	2005-06-02	97	18.24	11	6	1.43	0
74	2005-06-03	97	18.22	11	6	1.43	0
75	2005-06-06	97	18.61	11	6	1.45	0
76	2005-06-07	97	18.52	11	6	1.45	0
77	2005-06-08	97	19.89	11	7	1.56	0
78	2005-06-09	97	19.97	11	8	1.58	0
79	2005-06-10	97	19.77	11	7	1.56	0
80	2005-06-13	97	19.78	11	7	1.56	0
81	2005-06-14	97	19.39	11	7	1.53	0
82	2005-06-15	97	18.8	11	7	1.48	0
83	2005-06-16	97	19.27	11	6	1.49	0
84	2005-06-17	97	18.99	11	7	1.49	0
85	2005-06-20	97	19.63	11	7	1.53	0
86	2005-06-21	97	19.56	11	7	1.52	0
87	2005-06-22	97	19.36	11	8	1.52	0
88	2005-06-23	97	19.35	11	7	1.5	0
89	2005-06-24	97	19.5	11	7	1.51	0
90	2005-06-27	97	19.79	11	8	1.55	0
91	2005-06-28	97	19.85	11	6	1.52	0
92	2005-06-29	97	19.72	11	6	1.51	0
93	2005-06-30	97	19.15	11	6	1.47	0
94	2005-07-01	97	18.65	11	5	1.4	0
95	2005-07-04	97	18.41	11	5	1.37	0
96	2005-07-05	97	18.2	11	5	1.36	0
97	2005-07-06	97	18.16	11	5	1.36	0
98	2005-07-07	97	18.05	11	6	1.36	0
99	2005-07-08	97	17.63	11	5	1.31	0
100	2005-07-11	97	17.71	11	4	1.29	0
101	2005-07-12	97	18.19	11	5	1.34	0
102	2005-07-13	97	17.99	11	5	1.33	0
103	2005-07-14	97	18.03	11	5	1.33	0
104	2005-07-15	97	17.7	11	4	1.28	0
105	2005-07-18	97	17.04	11	5	1.23	0
106	2005-07-19	97	17.38	11	4	1.25	0
107	2005-07-20	97	17.34	11	5	1.26	0
108	2005-07-21	97	17.12	11	5	1.25	0
109	2005-07-22	97	17.43	11	5	1.28	0
110	2005-07-25	97	17.35	11	5	1.27	0
111	2005-07-26	97	17.86	10	5	1.31	0
112	2005-07-27	97	18.18	10	5	1.33	0
113	2005-07-28	97	18.13	10	5	1.33	0
114	2005-07-29	97	18.16	10	5	1.33	0
115	2005-08-01	97	18.02	10	6	1.34	0
116	2005-08-02	97	18.26	10	6	1.36	0
117	2005-08-03	97	18.43	10	6	1.37	0
118	2005-08-04	97	18.3	10	6	1.36	0
119	2005-08-05	97	18.84	10	6	1.4	0
120	2005-08-08	97	19.12	10	6	1.43	0
121	2005-08-09	97	19.35	10	6	1.46	0
122	2005-08-10	97	19.56	10	6	1.47	0
123	2005-08-11	97	19.98	10	6	1.49	0
124	2005-08-12	97	19.73	10	5	1.45	0
125	2005-08-15	97	19.89	10	7	1.5	0
126	2005-08-16	97	19.71	10	7	1.5	0
127	2005-08-17	97	20.03	10	7	1.53	0
128	2005-08-18	97	19.65	10	5	1.48	0
129	2005-08-19	97	19.52	10	5	1.47	0
130	2005-08-22	97	19.35	11	6	1.5	0
131	2005-08-23	97	19.03	12	4	1.46	0
132	2005-08-24	97	18.87	13	5	1.48	0
133	2005-08-25	97	18.69	13	6	1.5	0
134	2005-08-26	97	18.81	13	6	1.51	0
135	2005-08-29	97	18.59	14	5	1.5	0
136	2005-08-30	97	18.46	14	5	1.48	0
137	2005-08-31	97	18.82	14	5	1.51	0
138	2005-09-01	97	19.25	14	5	1.55	0
139	2005-09-02	97	19.33	14	5	1.56	0
140	2005-09-05	97	19.51	14	5	1.58	0
141	2005-09-06	97	19.09	14	5	1.54	0
142	2005-09-07	97	19.6	14	5	1.58	0
143	2005-09-08	97	19.69	14	5	1.59	0
144	2005-09-09	97	19.53	14	5	1.58	0
145	2005-09-12	97	19.55	14	5	1.58	0
146	2005-09-13	97	19.88	14	5	1.62	0
147	2005-09-14	97	20.14	14	5	1.64	0
148	2005-09-15	97	20.23	14	5	1.64	0
149	2005-09-16	97	20.19	14	5	1.64	0
150	2005-09-19	97	20.36	14	5	1.66	0
151	2005-09-20	97	20.17	14	5	1.64	0
152	2005-09-21	97	19.8	14	5	1.61	0
153	2005-09-22	97	19.21	14	5	1.54	0
154	2005-09-23	97	18.96	14	5	1.52	0
155	2005-09-26	97	19.08	14	5	1.53	0
156	2005-09-27	97	18.68	14	5	1.49	0
157	2005-09-28	97	18.73	14	5	1.49	0
158	2005-09-29	97	19.06	14	5	1.53	0
159	2005-09-30	97	19.07	14	5	1.52	0
160	2005-10-10	97	18.8	14	5	1.5	0
161	2005-10-11	97	19.17	14	5	1.53	0
162	2005-10-12	97	19.45	14	5	1.56	0
163	2005-10-13	97	19.32	14	5	1.55	0
164	2005-10-14	97	19.16	14	5	1.54	0
165	2005-10-17	97	19.18	14	5	1.54	0
166	2005-10-18	97	19.66	14	5	1.57	0
167	2005-10-19	97	19.39	14	5	1.55	0
168	2005-10-20	97	19.34	13	6	1.55	0
169	2005-10-21	97	19.43	13	6	1.56	0
170	2005-10-24	97	19.23	15	4	1.56	0
171	2005-10-25	97	18.7	15	4	1.51	0
172	2005-10-26	97	18.31	15	3	1.46	0
173	2005-10-27	97	18.39	15	3	1.45	0
174	2005-10-28	97	17.85	15	3	1.39	0
175	2005-10-31	97	17.7	15	4	1.4	0
176	2005-11-01	97	17.49	15	4	1.38	0
177	2005-11-02	97	17.7	15	4	1.41	0
178	2005-11-03	97	17.36	15	4	1.4	0
179	2005-11-04	97	17.46	15	4	1.41	0
180	2005-11-07	97	17.54	15	4	1.42	0
181	2005-11-08	97	17.61	15	4	1.43	0
182	2005-11-09	97	17.57	15	4	1.42	0
183	2005-11-10	97	17.03	15	4	1.37	0
184	2005-11-11	97	17.07	15	4	1.38	0
185	2005-11-14	97	17.07	15	4	1.39	0
186	2005-11-15	97	16.95	15	4	1.38	0
187	2005-11-16	97	17.04	15	4	1.39	0
188	2005-11-17	97	17.01	15	4	1.39	0
189	2005-11-18	97	17.3	15	5	1.42	0
190	2005-11-21	97	17.37	15	5	1.43	0
191	2005-11-22	97	16.91	15	5	1.4	0
192	2005-11-23	97	17.02	15	5	1.41	0
193	2005-11-24	97	17.07	15	5	1.41	0
194	2005-11-25	97	17.08	15	5	1.41	0
195	2005-11-28	97	16.83	15	6	1.41	0
196	2005-11-29	97	16.6	15	6	1.39	0
197	2005-11-30	97	16.68	15	6	1.4	0
198	2005-12-01	97	16.65	15	6	1.39	0
199	2005-12-02	97	16.36	15	6	1.37	0
200	2005-12-05	97	16.05	15	5	1.33	0
201	2005-12-06	97	16.08	15	5	1.33	0
202	2005-12-07	97	16.14	15	5	1.34	0
203	2005-12-08	97	16.13	15	5	1.34	0
204	2005-12-09	97	16.45	15	5	1.36	0
205	2005-12-12	97	16.46	15	5	1.36	0
206	2005-12-13	97	16.46	15	5	1.36	0
207	2005-12-14	97	16.64	15	5	1.37	0
208	2005-12-15	97	16.56	15	5	1.37	0
209	2005-12-16	97	16.71	15	5	1.38	0
210	2005-12-19	97	16.73	15	5	1.38	0
211	2005-12-20	97	16.77	15	5	1.38	0
212	2005-12-21	97	16.68	15	5	1.37	0
213	2005-12-22	97	16.74	15	5	1.38	0
214	2005-12-23	97	17.05	15	5	1.4	0
215	2005-12-26	97	17.23	15	5	1.41	0
216	2005-12-27	97	17.14	15	5	1.4	0
217	2005-12-28	97	17.18	15	5	1.4	0
218	2005-12-29	97	17.41	15	5	1.42	0
219	2005-12-30	97	17.42	15	4	1.4	0
220	2006-01-04	97	17.67	15	4	1.43	0
221	2006-01-05	97	17.91	15	4	1.44	0
222	2006-01-06	97	18.13	15	4	1.46	0
223	2006-01-09	97	18.35	15	4	1.47	0
224	2006-01-10	97	18.25	15	5	1.48	0
225	2006-01-11	97	18.05	15	5	1.46	0
226	2006-01-12	97	18.48	15	5	1.5	0
227	2006-01-13	97	18.58	15	5	1.51	0
228	2006-01-16	97	18.48	15	4	1.48	0
229	2006-01-17	97	18.24	15	5	1.48	0
230	2006-01-18	97	18.64	15	5	1.51	0
231	2006-01-19	97	18.91	15	5	1.53	0
232	2006-01-20	97	19.0	15	5	1.53	0
233	2006-01-23	97	19.05	15	5	1.53	0
234	2006-01-24	97	18.99	15	5	1.53	0
235	2006-01-25	97	19.1	15	4	1.52	0
236	2006-02-06	97	19.07	15	6	1.55	0
237	2006-02-07	97	19.03	15	6	1.56	0
238	2006-02-08	97	19.1	15	6	1.57	0
239	2006-02-09	97	18.81	15	6	1.55	0
240	2006-02-10	97	18.98	15	6	1.56	0
241	2006-02-13	97	18.91	15	5	1.55	0
242	2006-02-14	97	18.82	15	6	1.56	0
243	2006-02-15	97	18.85	15	6	1.56	0
244	2006-02-16	97	18.76	15	4	1.52	0
245	2006-02-17	97	18.46	15	5	1.52	0
246	2006-02-20	97	18.64	15	4	1.51	0
247	2006-02-21	97	18.74	15	5	1.52	0
248	2006-02-22	97	18.64	15	5	1.52	0
249	2006-02-23	97	18.67	15	5	1.52	0
250	2006-02-24	97	18.75	15	6	1.54	0
251	2006-02-27	97	18.48	15	7	1.53	0
252	2006-02-28	97	18.6	15	6	1.52	0
253	2006-03-01	97	18.54	15	7	1.54	0
254	2006-03-02	97	18.46	15	6	1.51	0
255	2006-03-03	97	18.49	15	6	1.51	0
256	2006-03-06	97	18.46	15	6	1.51	0
257	2006-03-07	97	18.05	15	6	1.47	0
258	2006-03-08	97	17.95	15	6	1.47	0
259	2006-03-09	97	17.72	15	6	1.45	0
260	2006-03-10	97	17.84	14	6	1.44	0
261	2006-03-13	97	18.14	14	5	1.44	0
262	2006-03-14	97	18.37	13	5	1.44	0
263	2006-03-15	97	18.82	13	5	1.46	0
264	2006-03-16	97	18.83	13	5	1.46	0
265	2006-03-17	97	18.61	13	6	1.46	0
266	2006-03-20	97	18.78	13	6	1.48	0
267	2006-03-21	97	18.85	13	6	1.48	0
268	2006-03-22	97	19.0	13	6	1.49	0
269	2006-03-23	97	19.16	13	7	1.51	0
270	2006-03-24	97	19.01	13	7	1.49	0
271	2006-03-27	97	19.27	13	7	1.5	0
272	2006-03-28	97	19.25	13	7	1.51	0
273	2006-03-29	97	19.3	13	7	1.51	0
274	2006-03-30	97	19.03	13	7	1.49	0
275	2006-03-31	97	19.51	11	8	1.5	0
276	2006-04-03	97	19.79	11	8	1.52	0
277	2006-04-04	97	20.04	11	8	1.54	0
278	2006-04-05	97	20.05	11	8	1.54	0
279	2006-04-06	97	19.96	11	8	1.54	0
280	2006-04-07	97	20.25	11	7	1.54	0
281	2006-04-10	97	20.8	11	7	1.57	0
282	2006-04-11	97	20.76	11	7	1.57	0
283	2006-04-12	97	20.7	11	7	1.58	0
284	2006-04-13	97	20.1	11	7	1.54	0
285	2006-04-14	97	20.53	11	7	1.57	0
286	2006-04-17	97	20.47	11	7	1.56	0
287	2006-04-18	97	20.4	9	9	1.55	0
288	2006-04-19	97	20.47	9	9	1.54	0
289	2006-04-20	97	19.92	8	11	1.51	0
290	2006-04-21	97	20.0	8	13	1.51	0
291	2006-04-24	97	19.31	10	12	1.48	0
292	2006-04-25	97	19.46	11	11	1.49	0
293	2006-04-26	97	19.73	11	11	1.5	0
294	2006-04-27	97	19.53	12	10	1.5	0
295	2006-04-28	97	19.53	13	10	1.5	0
296	2006-05-08	97	20.25	15	9	1.56	0
297	2006-05-09	97	20.81	15	9	1.6	0
