sw1_code	sw1_name	weight
801020	采掘	1.464
801030	化工	2.491
801050	有色金属	1.357
801080	电子	3.052
801110	家用电器	1.063
801120	食品饮料	16.624
801150	医药生物	8.469
801170	交通运输	1.306
801180	房地产	1.743
801210	休闲服务	3.701
801710	建筑材料	2.3
801720	建筑装饰	2.278
801730	电气设备	2.34
801740	国防军工	0.682
801750	计算机	1.192
801770	通信	0.738
801780	银行	20.813
801790	非银金融	25.447
801880	汽车	0.994
801890	机械设备	1.945
