code	display_name	date	weight	sw1_code	sw1_name
002385.XSHE	大北农	2020-08-14	0.576	801010	农林牧渔I
002387.XSHE	维信诺	2020-08-14	0.243	801080	电子I
002390.XSHE	信邦制药	2020-08-14	0.124	801150	医药生物I
002396.XSHE	星网锐捷	2020-08-14	0.244	801770	通信I
002399.XSHE	海普瑞	2020-08-14	0.167	801150	医药生物I
002407.XSHE	多氟多	2020-08-14	0.142	801030	化工I
002408.XSHE	齐翔腾达	2020-08-14	0.099	801030	化工I
002414.XSHE	高德红外	2020-08-14	0.451	801080	电子I
002416.XSHE	爱施德	2020-08-14	0.113	801200	商业贸易I
002419.XSHE	天虹股份	2020-08-14	0.095	801200	商业贸易I
002423.XSHE	中粮资本	2020-08-14	0.033	801790	非银金融I
002424.XSHE	贵州百灵	2020-08-14	0.12	801150	医药生物I
002429.XSHE	兆驰股份	2020-08-14	0.242	801110	家用电器I
002434.XSHE	万里扬	2020-08-14	0.112	801880	汽车I
002439.XSHE	启明星辰	2020-08-14	0.468	801750	计算机I
002440.XSHE	闰土股份	2020-08-14	0.12	801030	化工I
002444.XSHE	巨星科技	2020-08-14	0.18	801890	机械设备I
002458.XSHE	益生股份	2020-08-14	0.167	801010	农林牧渔I
002465.XSHE	海格通信	2020-08-14	0.482	801740	国防军工I
002470.XSHE	*ST金正	2020-08-14	0.047	801030	化工I
002491.XSHE	通鼎互联	2020-08-14	0.073	801770	通信I
002500.XSHE	山西证券	2020-08-14	0.331	801790	非银金融I
002503.XSHE	搜于特	2020-08-14	0.098	801130	纺织服装I
002505.XSHE	大康农业	2020-08-14	0.122	801200	商业贸易I
002506.XSHE	协鑫集成	2020-08-14	0.17	801730	电气设备I
002507.XSHE	涪陵榨菜	2020-08-14	0.395	801120	食品饮料I
002511.XSHE	中顺洁柔	2020-08-14	0.29	801140	轻工制造I
002544.XSHE	杰赛科技	2020-08-14	0.096	801770	通信I
002557.XSHE	洽洽食品	2020-08-14	0.32	801120	食品饮料I
002563.XSHE	森马服饰	2020-08-14	0.109	801130	纺织服装I
002572.XSHE	索菲亚	2020-08-14	0.266	801140	轻工制造I
002583.XSHE	海能达	2020-08-14	0.156	801770	通信I
002589.XSHE	瑞康医药	2020-08-14	0.127	801150	医药生物I
002595.XSHE	豪迈科技	2020-08-14	0.159	801890	机械设备I
002603.XSHE	以岭药业	2020-08-14	0.348	801150	医药生物I
002625.XSHE	光启技术	2020-08-14	0.309	801880	汽车I
002635.XSHE	安洁科技	2020-08-14	0.147	801080	电子I
002640.XSHE	跨境通	2020-08-14	0.159	801200	商业贸易I
002648.XSHE	卫星石化	2020-08-14	0.177	801030	化工I
002653.XSHE	海思科	2020-08-14	0.084	801150	医药生物I
002665.XSHE	首航高科	2020-08-14	0.094	801730	电气设备I
002670.XSHE	国盛金控	2020-08-14	0.215	801790	非银金融I
002690.XSHE	美亚光电	2020-08-14	0.294	801890	机械设备I
002701.XSHE	奥瑞金	2020-08-14	0.135	801140	轻工制造I
002709.XSHE	天赐材料	2020-08-14	0.189	801030	化工I
002745.XSHE	木林森	2020-08-14	0.165	801080	电子I
002797.XSHE	第一创业	2020-08-14	0.497	801790	非银金融I
002807.XSHE	江阴银行	2020-08-14	0.168	801780	银行I
002815.XSHE	崇达技术	2020-08-14	0.126	801080	电子I
002818.XSHE	富森美	2020-08-14	0.039	801200	商业贸易I
002821.XSHE	凯莱英	2020-08-14	0.55	801150	医药生物I
002831.XSHE	裕同科技	2020-08-14	0.226	801140	轻工制造I
002839.XSHE	张家港行	2020-08-14	0.141	801780	银行I
002867.XSHE	周大生	2020-08-14	0.12	801140	轻工制造I
002901.XSHE	大博医疗	2020-08-14	0.076	801150	医药生物I
002920.XSHE	德赛西威	2020-08-14	0.212	801750	计算机I
002925.XSHE	盈趣科技	2020-08-14	0.149	801080	电子I
002926.XSHE	华西证券	2020-08-14	0.304	801790	非银金融I
002936.XSHE	郑州银行	2020-08-14	0.129	801780	银行I
002941.XSHE	新疆交建	2020-08-14	0.057	801720	建筑装饰I
002946.XSHE	新乳业	2020-08-14	0.055	801120	食品饮料I
002948.XSHE	青岛银行	2020-08-14	0.076	801780	银行I
002957.XSHE	科瑞技术	2020-08-14	0.019	801890	机械设备I
300001.XSHE	特锐德	2020-08-14	0.229	801730	电气设备I
300002.XSHE	神州泰岳	2020-08-14	0.242	801750	计算机I
300009.XSHE	安科生物	2020-08-14	0.367	801150	医药生物I
300010.XSHE	豆神教育	2020-08-14	0.285	801750	计算机I
300012.XSHE	华测检测	2020-08-14	0.566	801230	综合I
300017.XSHE	网宿科技	2020-08-14	0.317	801770	通信I
300024.XSHE	机器人	2020-08-14	0.354	801890	机械设备I
300026.XSHE	红日药业	2020-08-14	0.181	801150	医药生物I
300058.XSHE	蓝色光标	2020-08-14	0.276	801760	传媒I
300070.XSHE	碧水源	2020-08-14	0.296	801160	公用事业I
300072.XSHE	三聚环保	2020-08-14	0.154	801030	化工I
300088.XSHE	长信科技	2020-08-14	0.54	801080	电子I
300113.XSHE	顺网科技	2020-08-14	0.184	801760	传媒I
300115.XSHE	长盈精密	2020-08-14	0.235	801080	电子I
300133.XSHE	华策影视	2020-08-14	0.161	801760	传媒I
300134.XSHE	大富科技	2020-08-14	0.099	801770	通信I
300166.XSHE	东方国信	2020-08-14	0.212	801750	计算机I
300168.XSHE	万达信息	2020-08-14	0.405	801750	计算机I
300180.XSHE	华峰超纤	2020-08-14	0.121	801030	化工I
300182.XSHE	捷成股份	2020-08-14	0.193	801760	传媒I
300197.XSHE	铁汉生态	2020-08-14	0.083	801720	建筑装饰I
300207.XSHE	欣旺达	2020-08-14	0.476	801080	电子I
300212.XSHE	易华录	2020-08-14	0.296	801750	计算机I
300244.XSHE	迪安诊断	2020-08-14	0.296	801150	医药生物I
300251.XSHE	光线传媒	2020-08-14	0.283	801760	传媒I
300253.XSHE	卫宁健康	2020-08-14	0.715	801750	计算机I
300257.XSHE	开山股份	2020-08-14	0.107	801890	机械设备I
300271.XSHE	华宇软件	2020-08-14	0.313	801750	计算机I
300274.XSHE	阳光电源	2020-08-14	0.389	801730	电气设备I
300285.XSHE	国瓷材料	2020-08-14	0.502	801030	化工I
300296.XSHE	利亚德	2020-08-14	0.233	801080	电子I
300315.XSHE	掌趣科技	2020-08-14	0.47	801760	传媒I
300316.XSHE	晶盛机电	2020-08-14	0.289	801730	电气设备I
300324.XSHE	旋极信息	2020-08-14	0.173	801750	计算机I
300357.XSHE	我武生物	2020-08-14	0.385	801150	医药生物I
300376.XSHE	易事特	2020-08-14	0.084	801730	电气设备I
300418.XSHE	昆仑万维	2020-08-14	0.401	801760	传媒I
300459.XSHE	金科文化	2020-08-14	0.101	801760	传媒I
300474.XSHE	景嘉微	2020-08-14	0.166	801740	国防军工I
300482.XSHE	万孚生物	2020-08-14	0.364	801150	医药生物I
300496.XSHE	中科创达	2020-08-14	0.496	801750	计算机I
300558.XSHE	贝达药业	2020-08-14	0.503	801150	医药生物I
300595.XSHE	欧普康视	2020-08-14	0.36	801150	医药生物I
300618.XSHE	寒锐钴业	2020-08-14	0.211	801050	有色金属I
300630.XSHE	普利制药	2020-08-14	0.176	801150	医药生物I
600006.XSHG	东风汽车	2020-08-14	0.063	801880	汽车I
600008.XSHG	首创股份	2020-08-14	0.204	801160	公用事业I
600017.XSHG	日照港	2020-08-14	0.094	801170	交通运输I
600021.XSHG	上海电力	2020-08-14	0.186	801160	公用事业I
600022.XSHG	山东钢铁	2020-08-14	0.136	801040	钢铁I
600026.XSHG	中远海能	2020-08-14	0.18	801170	交通运输I
600037.XSHG	歌华有线	2020-08-14	0.233	801760	传媒I
600039.XSHG	四川路桥	2020-08-14	0.174	801720	建筑装饰I
600053.XSHG	九鼎投资	2020-08-14	0.07	801790	非银金融I
600056.XSHG	中国医药	2020-08-14	0.158	801150	医药生物I
600058.XSHG	五矿发展	2020-08-14	0.053	801200	商业贸易I
600060.XSHG	海信视像	2020-08-14	0.196	801110	家用电器I
600062.XSHG	华润双鹤	2020-08-14	0.138	801150	医药生物I
600064.XSHG	南京高科	2020-08-14	0.164	801180	房地产I
600073.XSHG	上海梅林	2020-08-14	0.128	801120	食品饮料I
600079.XSHG	人福医药	2020-08-14	0.566	801150	医药生物I
600094.XSHG	大名城	2020-08-14	0.171	801180	房地产I
600120.XSHG	浙江东方	2020-08-14	0.148	801790	非银金融I
600125.XSHG	铁龙物流	2020-08-14	0.097	801170	交通运输I
600126.XSHG	杭钢股份	2020-08-14	0.201	801040	钢铁I
600132.XSHG	重庆啤酒	2020-08-14	0.32	801120	食品饮料I
600138.XSHG	中青旅	2020-08-14	0.113	801210	休闲服务I
600141.XSHG	兴发集团	2020-08-14	0.098	801030	化工I
600143.XSHG	金发科技	2020-08-14	0.528	801030	化工I
600153.XSHG	建发股份	2020-08-14	0.29	801170	交通运输I
600155.XSHG	华创阳安	2020-08-14	0.298	801790	非银金融I
600158.XSHG	中体产业	2020-08-14	0.108	801760	传媒I
600160.XSHG	巨化股份	2020-08-14	0.182	801030	化工I
600161.XSHG	天坛生物	2020-08-14	0.565	801150	医药生物I
600166.XSHG	福田汽车	2020-08-14	0.166	801880	汽车I
600167.XSHG	联美控股	2020-08-14	0.242	801160	公用事业I
600171.XSHG	上海贝岭	2020-08-14	0.185	801080	电子I
600195.XSHG	中牧股份	2020-08-14	0.188	801010	农林牧渔I
600201.XSHG	生物股份	2020-08-14	0.597	801010	农林牧渔I
600216.XSHG	浙江医药	2020-08-14	0.23	801150	医药生物I
600256.XSHG	广汇能源	2020-08-14	0.218	801030	化工I
600258.XSHG	首旅酒店	2020-08-14	0.158	801210	休闲服务I
600259.XSHG	广晟有色	2020-08-14	0.112	801050	有色金属I
600260.XSHG	凯乐科技	2020-08-14	0.207	801770	通信I
600266.XSHG	城建发展	2020-08-14	0.136	801180	房地产I
600273.XSHG	嘉化能源	2020-08-14	0.237	801030	化工I
600277.XSHG	亿利洁能	2020-08-14	0.089	801030	化工I
600282.XSHG	南钢股份	2020-08-14	0.183	801040	钢铁I
600291.XSHG	西水股份	2020-08-14	0.126	801790	非银金融I
600298.XSHG	安琪酵母	2020-08-14	0.591	801010	农林牧渔I
600307.XSHG	酒钢宏兴	2020-08-14	0.093	801040	钢铁I
600312.XSHG	平高电气	2020-08-14	0.123	801730	电气设备I
600315.XSHG	上海家化	2020-08-14	0.284	801030	化工I
600316.XSHG	洪都航空	2020-08-14	0.209	801740	国防军工I
600325.XSHG	华发股份	2020-08-14	0.218	801180	房地产I
600329.XSHG	中新药业	2020-08-14	0.099	801150	医药生物I
600335.XSHG	国机汽车	2020-08-14	0.04	801880	汽车I
600338.XSHG	西藏珠峰	2020-08-14	0.082	801050	有色金属I
600339.XSHG	中油工程	2020-08-14	0.076	801020	采掘I
600348.XSHG	阳泉煤业	2020-08-14	0.106	801020	采掘I
600350.XSHG	山东高速	2020-08-14	0.077	801170	交通运输I
600373.XSHG	中文传媒	2020-08-14	0.156	801760	传媒I
600376.XSHG	首开股份	2020-08-14	0.158	801180	房地产I
600380.XSHG	健康元	2020-08-14	0.351	801150	医药生物I
600388.XSHG	龙净环保	2020-08-14	0.142	801890	机械设备I
600392.XSHG	盛和资源	2020-08-14	0.19	801050	有色金属I
600409.XSHG	三友化工	2020-08-14	0.14	801030	化工I
600410.XSHG	华胜天成	2020-08-14	0.291	801750	计算机I
600415.XSHG	小商品城	2020-08-14	0.365	801200	商业贸易I
600418.XSHG	江淮汽车	2020-08-14	0.223	801880	汽车I
600426.XSHG	华鲁恒升	2020-08-14	0.478	801030	化工I
600428.XSHG	中远海特	2020-08-14	0.065	801170	交通运输I
600435.XSHG	北方导航	2020-08-14	0.168	801740	国防军工I
600446.XSHG	金证股份	2020-08-14	0.213	801750	计算机I
600460.XSHG	士兰微	2020-08-14	0.288	801080	电子I
600466.XSHG	蓝光发展	2020-08-14	0.146	801180	房地产I
600478.XSHG	科力远	2020-08-14	0.094	801080	电子I
600486.XSHG	扬农化工	2020-08-14	0.324	801030	化工I
600497.XSHG	驰宏锌锗	2020-08-14	0.237	801050	有色金属I
600500.XSHG	中化国际	2020-08-14	0.142	801030	化工I
600507.XSHG	方大特钢	2020-08-14	0.111	801040	钢铁I
600511.XSHG	国药股份	2020-08-14	0.241	801150	医药生物I
600515.XSHG	海航基础	2020-08-14	0.196	801180	房地产I
600521.XSHG	华海药业	2020-08-14	0.508	801150	医药生物I
600528.XSHG	中铁工业	2020-08-14	0.23	801890	机械设备I
600529.XSHG	山东药玻	2020-08-14	0.614	801150	医药生物I
600535.XSHG	天士力	2020-08-14	0.286	801150	医药生物I
600545.XSHG	卓郎智能	2020-08-14	0.113	801890	机械设备I
600549.XSHG	厦门钨业	2020-08-14	0.23	801050	有色金属I
600557.XSHG	康缘药业	2020-08-14	0.114	801150	医药生物I
600563.XSHG	法拉电子	2020-08-14	0.148	801080	电子I
600565.XSHG	迪马股份	2020-08-14	0.078	801180	房地产I
600566.XSHG	济川药业	2020-08-14	0.15	801150	医药生物I
600567.XSHG	山鹰纸业	2020-08-14	0.185	801140	轻工制造I
600572.XSHG	康恩贝	2020-08-14	0.204	801150	医药生物I
600575.XSHG	淮河能源	2020-08-14	0.061	801170	交通运输I
600580.XSHG	卧龙电驱	2020-08-14	0.171	801730	电气设备I
600582.XSHG	天地科技	2020-08-14	0.093	801890	机械设备I
600597.XSHG	光明乳业	2020-08-14	0.21	801120	食品饮料I
600598.XSHG	北大荒	2020-08-14	0.247	801010	农林牧渔I
600623.XSHG	华谊集团	2020-08-14	0.059	801030	化工I
600633.XSHG	浙数文化	2020-08-14	0.15	801760	传媒I
600639.XSHG	浦东金桥	2020-08-14	0.094	801180	房地产I
600640.XSHG	号百控股	2020-08-14	0.112	801760	传媒I
600642.XSHG	申能股份	2020-08-14	0.254	801160	公用事业I
600643.XSHG	爱建集团	2020-08-14	0.154	801790	非银金融I
600645.XSHG	中源协和	2020-08-14	0.175	801150	医药生物I
600648.XSHG	外高桥	2020-08-14	0.104	801180	房地产I
600649.XSHG	城投控股	2020-08-14	0.133	801180	房地产I
600657.XSHG	信达地产	2020-08-14	0.075	801180	房地产I
600664.XSHG	哈药股份	2020-08-14	0.096	801150	医药生物I
600667.XSHG	太极实业	2020-08-14	0.264	801080	电子I
600673.XSHG	东阳光	2020-08-14	0.198	801150	医药生物I
600675.XSHG	中华企业	2020-08-14	0.141	801180	房地产I
600694.XSHG	大商股份	2020-08-14	0.069	801200	商业贸易I
600699.XSHG	均胜电子	2020-08-14	0.304	801880	汽车I
600704.XSHG	物产中大	2020-08-14	0.21	801170	交通运输I
600707.XSHG	彩虹股份	2020-08-14	0.061	801080	电子I
600717.XSHG	天津港	2020-08-14	0.102	801170	交通运输I
600718.XSHG	东软集团	2020-08-14	0.189	801750	计算机I
600728.XSHG	佳都科技	2020-08-14	0.236	801750	计算机I
600729.XSHG	重庆百货	2020-08-14	0.143	801200	商业贸易I
600733.XSHG	北汽蓝谷	2020-08-14	0.215	801880	汽车I
600737.XSHG	中粮糖业	2020-08-14	0.161	801010	农林牧渔I
600739.XSHG	辽宁成大	2020-08-14	0.776	801150	医药生物I
600748.XSHG	上实发展	2020-08-14	0.091	801180	房地产I
600751.XSHG	海航科技	2020-08-14	0.105	801080	电子I
600754.XSHG	锦江酒店	2020-08-14	0.23	801210	休闲服务I
600755.XSHG	厦门国贸	2020-08-14	0.164	801200	商业贸易I
600757.XSHG	长江传媒	2020-08-14	0.06	801760	传媒I
600765.XSHG	中航重机	2020-08-14	0.136	801740	国防军工I
600770.XSHG	综艺股份	2020-08-14	0.083	801230	综合I
600776.XSHG	东方通信	2020-08-14	0.134	801770	通信I
600777.XSHG	新潮能源	2020-08-14	0.138	801020	采掘I
600779.XSHG	水井坊	2020-08-14	0.226	801120	食品饮料I
600782.XSHG	新钢股份	2020-08-14	0.128	801040	钢铁I
600787.XSHG	中储股份	2020-08-14	0.081	801170	交通运输I
600801.XSHG	华新水泥	2020-08-14	0.339	801710	建筑材料I
600804.XSHG	鹏博士	2020-08-14	0.239	801770	通信I
600808.XSHG	马钢股份	2020-08-14	0.146	801040	钢铁I
600811.XSHG	东方集团	2020-08-14	0.282	801230	综合I
600820.XSHG	隧道股份	2020-08-14	0.206	801720	建筑装饰I
600823.XSHG	世茂股份	2020-08-14	0.089	801180	房地产I
600827.XSHG	百联股份	2020-08-14	0.29	801200	商业贸易I
600835.XSHG	上海机电	2020-08-14	0.102	801890	机械设备I
600839.XSHG	四川长虹	2020-08-14	0.202	801110	家用电器I
600845.XSHG	宝信软件	2020-08-14	0.333	801750	计算机I
600859.XSHG	王府井	2020-08-14	0.431	801200	商业贸易I
600862.XSHG	中航高科	2020-08-14	0.23	801740	国防军工I
600863.XSHG	内蒙华电	2020-08-14	0.107	801160	公用事业I
600869.XSHG	智慧能源	2020-08-14	0.082	801730	电气设备I
600874.XSHG	创业环保	2020-08-14	0.057	801160	公用事业I
600875.XSHG	东方电气	2020-08-14	0.209	801730	电气设备I
600879.XSHG	航天电子	2020-08-14	0.293	801740	国防军工I
600881.XSHG	亚泰集团	2020-08-14	0.213	801710	建筑材料I
600884.XSHG	杉杉股份	2020-08-14	0.274	801080	电子I
600885.XSHG	宏发股份	2020-08-14	0.341	801730	电气设备I
600895.XSHG	张江高科	2020-08-14	0.283	801180	房地产I
600901.XSHG	江苏租赁	2020-08-14	0.099	801790	非银金融I
600903.XSHG	贵州燃气	2020-08-14	0.046	801160	公用事业I
600908.XSHG	无锡银行	2020-08-14	0.133	801780	银行I
600909.XSHG	华安证券	2020-08-14	0.266	801790	非银金融I
600917.XSHG	重庆燃气	2020-08-14	0.025	801160	公用事业I
600959.XSHG	江苏有线	2020-08-14	0.207	801760	传媒I
600967.XSHG	内蒙一机	2020-08-14	0.167	801740	国防军工I
