code	display_name	date	weight	sw1_code	sw1_name
300034.XSHE	钢研高纳	2020-08-14	0.105	801740	国防军工I
300036.XSHE	超图软件	2020-08-14	0.211	801750	计算机I
300037.XSHE	新宙邦	2020-08-14	0.265	801030	化工I
300038.XSHE	数知科技	2020-08-14	0.131	801760	传媒I
300039.XSHE	上海凯宝	2020-08-14	0.066	801150	医药生物I
300043.XSHE	星辉娱乐	2020-08-14	0.055	801760	传媒I
300044.XSHE	赛为智能	2020-08-14	0.078	801750	计算机I
300045.XSHE	华力创通	2020-08-14	0.124	801750	计算机I
300047.XSHE	天源迪科	2020-08-14	0.08	801750	计算机I
300053.XSHE	欧比特	2020-08-14	0.125	801080	电子I
300054.XSHE	鼎龙股份	2020-08-14	0.248	801030	化工I
300055.XSHE	万邦达	2020-08-14	0.087	801160	公用事业I
300061.XSHE	旗天科技	2020-08-14	0.041	801760	传媒I
300065.XSHE	海兰信	2020-08-14	0.094	801740	国防军工I
300066.XSHE	三川智慧	2020-08-14	0.059	801890	机械设备I
300068.XSHE	南都电源	2020-08-14	0.162	801730	电气设备I
300073.XSHE	当升科技	2020-08-14	0.229	801030	化工I
300075.XSHE	数字政通	2020-08-14	0.099	801750	计算机I
300078.XSHE	思创医惠	2020-08-14	0.17	801080	电子I
300079.XSHE	数码科技	2020-08-14	0.136	801750	计算机I
300081.XSHE	恒信东方	2020-08-14	0.064	801770	通信I
300083.XSHE	创世纪	2020-08-14	0.216	801080	电子I
300085.XSHE	银之杰	2020-08-14	0.154	801750	计算机I
300091.XSHE	金通灵	2020-08-14	0.062	801890	机械设备I
300096.XSHE	易联众	2020-08-14	0.066	801750	计算机I
300098.XSHE	高新兴	2020-08-14	0.173	801770	通信I
300101.XSHE	振芯科技	2020-08-14	0.105	801740	国防军工I
300102.XSHE	乾照光电	2020-08-14	0.083	801080	电子I
300107.XSHE	建新股份	2020-08-14	0.032	801030	化工I
300109.XSHE	新开源	2020-08-14	0.043	801030	化工I
300110.XSHE	华仁药业	2020-08-14	0.061	801150	医药生物I
300114.XSHE	中航电测	2020-08-14	0.076	801890	机械设备I
300118.XSHE	东方日升	2020-08-14	0.222	801730	电气设备I
300119.XSHE	瑞普生物	2020-08-14	0.104	801010	农林牧渔I
300123.XSHE	亚光科技	2020-08-14	0.179	801740	国防军工I
300127.XSHE	银河磁体	2020-08-14	0.033	801050	有色金属I
300130.XSHE	新国都	2020-08-14	0.078	801750	计算机I
300131.XSHE	英唐智控	2020-08-14	0.1	801080	电子I
300132.XSHE	青松股份	2020-08-14	0.142	801030	化工I
300137.XSHE	先河环保	2020-08-14	0.08	801160	公用事业I
300140.XSHE	中环装备	2020-08-14	0.051	801160	公用事业I
300143.XSHE	盈康生命	2020-08-14	0.152	801150	医药生物I
300145.XSHE	中金环境	2020-08-14	0.087	801890	机械设备I
300148.XSHE	天舟文化	2020-08-14	0.062	801760	传媒I
300149.XSHE	量子生物	2020-08-14	0.134	801150	医药生物I
300158.XSHE	振东制药	2020-08-14	0.083	801150	医药生物I
300170.XSHE	汉得信息	2020-08-14	0.123	801750	计算机I
300171.XSHE	东富龙	2020-08-14	0.121	801890	机械设备I
300176.XSHE	派生科技	2020-08-14	0.034	801790	非银金融I
300177.XSHE	中海达	2020-08-14	0.096	801750	计算机I
300183.XSHE	东软载波	2020-08-14	0.106	801770	通信I
300184.XSHE	力源信息	2020-08-14	0.085	801080	电子I
300185.XSHE	通裕重工	2020-08-14	0.139	801730	电气设备I
300188.XSHE	美亚柏科	2020-08-14	0.187	801750	计算机I
300190.XSHE	维尔利	2020-08-14	0.076	801160	公用事业I
300191.XSHE	潜能恒信	2020-08-14	0.064	801020	采掘I
300194.XSHE	福安药业	2020-08-14	0.099	801150	医药生物I
300198.XSHE	纳川股份	2020-08-14	0.084	801710	建筑材料I
300203.XSHE	聚光科技	2020-08-14	0.098	801160	公用事业I
300204.XSHE	舒泰神	2020-08-14	0.059	801150	医药生物I
300205.XSHE	天喻信息	2020-08-14	0.055	801770	通信I
300208.XSHE	青岛中程	2020-08-14	0.054	801730	电气设备I
300209.XSHE	天泽信息	2020-08-14	0.066	801750	计算机I
300213.XSHE	佳讯飞鸿	2020-08-14	0.067	801770	通信I
300215.XSHE	电科院	2020-08-14	0.052	801730	电气设备I
300219.XSHE	鸿利智汇	2020-08-14	0.086	801080	电子I
300222.XSHE	科大智能	2020-08-14	0.079	801890	机械设备I
300223.XSHE	北京君正	2020-08-14	0.233	801080	电子I
300224.XSHE	正海磁材	2020-08-14	0.085	801050	有色金属I
300226.XSHE	上海钢联	2020-08-14	0.221	801760	传媒I
300229.XSHE	拓尔思	2020-08-14	0.078	801750	计算机I
300232.XSHE	洲明科技	2020-08-14	0.1	801080	电子I
300233.XSHE	金城医药	2020-08-14	0.165	801150	医药生物I
300236.XSHE	上海新阳	2020-08-14	0.205	801030	化工I
300237.XSHE	美晨生态	2020-08-14	0.045	801720	建筑装饰I
300238.XSHE	冠昊生物	2020-08-14	0.14	801150	医药生物I
300248.XSHE	新开普	2020-08-14	0.083	801750	计算机I
300252.XSHE	金信诺	2020-08-14	0.059	801770	通信I
300255.XSHE	常山药业	2020-08-14	0.057	801150	医药生物I
300256.XSHE	星星科技	2020-08-14	0.086	801080	电子I
300262.XSHE	巴安水务	2020-08-14	0.034	801160	公用事业I
300263.XSHE	隆华科技	2020-08-14	0.099	801160	公用事业I
300266.XSHE	兴源环境	2020-08-14	0.072	801160	公用事业I
300267.XSHE	尔康制药	2020-08-14	0.096	801150	医药生物I
300276.XSHE	三丰智能	2020-08-14	0.052	801890	机械设备I
300284.XSHE	苏交科	2020-08-14	0.101	801720	建筑装饰I
300287.XSHE	飞利信	2020-08-14	0.094	801750	计算机I
300288.XSHE	朗玛信息	2020-08-14	0.05	801750	计算机I
300292.XSHE	吴通控股	2020-08-14	0.102	801760	传媒I
300294.XSHE	博雅生物	2020-08-14	0.247	801150	医药生物I
300298.XSHE	三诺生物	2020-08-14	0.241	801150	医药生物I
300299.XSHE	富春股份	2020-08-14	0.109	801760	传媒I
300300.XSHE	汉鼎宇佑	2020-08-14	0.056	801750	计算机I
300302.XSHE	同有科技	2020-08-14	0.063	801750	计算机I
300303.XSHE	聚飞光电	2020-08-14	0.126	801080	电子I
300307.XSHE	慈星股份	2020-08-14	0.053	801890	机械设备I
300309.XSHE	吉艾科技	2020-08-14	0.035	801790	非银金融I
300310.XSHE	宜通世纪	2020-08-14	0.08	801770	通信I
300311.XSHE	任子行	2020-08-14	0.063	801750	计算机I
300319.XSHE	麦捷科技	2020-08-14	0.108	801080	电子I
300322.XSHE	硕贝德	2020-08-14	0.1	801080	电子I
300323.XSHE	华灿光电	2020-08-14	0.107	801080	电子I
300326.XSHE	凯利泰	2020-08-14	0.355	801150	医药生物I
300327.XSHE	中颖电子	2020-08-14	0.138	801080	电子I
300328.XSHE	宜安科技	2020-08-14	0.072	801050	有色金属I
300332.XSHE	天壕环境	2020-08-14	0.065	801160	公用事业I
300336.XSHE	新文化	2020-08-14	0.058	801760	传媒I
300339.XSHE	润和软件	2020-08-14	0.149	801750	计算机I
300346.XSHE	南大光电	2020-08-14	0.207	801080	电子I
300348.XSHE	长亮科技	2020-08-14	0.205	801750	计算机I
300349.XSHE	金卡智能	2020-08-14	0.077	801890	机械设备I
300352.XSHE	北信源	2020-08-14	0.164	801750	计算机I
300353.XSHE	东土科技	2020-08-14	0.08	801770	通信I
300355.XSHE	蒙草生态	2020-08-14	0.069	801720	建筑装饰I
300363.XSHE	博腾股份	2020-08-14	0.164	801150	医药生物I
300365.XSHE	恒华科技	2020-08-14	0.047	801750	计算机I
300366.XSHE	创意信息	2020-08-14	0.108	801750	计算机I
300368.XSHE	汇金股份	2020-08-14	0.061	801750	计算机I
300369.XSHE	绿盟科技	2020-08-14	0.199	801750	计算机I
300373.XSHE	扬杰科技	2020-08-14	0.146	801080	电子I
300377.XSHE	赢时胜	2020-08-14	0.095	801750	计算机I
300378.XSHE	鼎捷软件	2020-08-14	0.113	801750	计算机I
300379.XSHE	东方通	2020-08-14	0.231	801750	计算机I
300386.XSHE	飞天诚信	2020-08-14	0.101	801750	计算机I
300388.XSHE	国祯环保	2020-08-14	0.064	801160	公用事业I
300393.XSHE	中来股份	2020-08-14	0.068	801730	电气设备I
300394.XSHE	天孚通信	2020-08-14	0.159	801770	通信I
300395.XSHE	菲利华	2020-08-14	0.189	801050	有色金属I
300397.XSHE	天和防务	2020-08-14	0.145	801740	国防军工I
300398.XSHE	飞凯材料	2020-08-14	0.118	801030	化工I
300401.XSHE	花园生物	2020-08-14	0.085	801150	医药生物I
300406.XSHE	九强生物	2020-08-14	0.099	801150	医药生物I
300409.XSHE	道氏技术	2020-08-14	0.066	801030	化工I
300423.XSHE	鲁亿通	2020-08-14	0.065	801730	电气设备I
300424.XSHE	航新科技	2020-08-14	0.049	801740	国防军工I
300428.XSHE	四通新材	2020-08-14	0.028	801880	汽车I
300429.XSHE	强力新材	2020-08-14	0.103	801030	化工I
300438.XSHE	鹏辉能源	2020-08-14	0.089	801080	电子I
300439.XSHE	美康生物	2020-08-14	0.061	801150	医药生物I
300441.XSHE	鲍斯股份	2020-08-14	0.062	801890	机械设备I
300448.XSHE	浩云科技	2020-08-14	0.076	801750	计算机I
300451.XSHE	创业慧康	2020-08-14	0.253	801750	计算机I
300455.XSHE	康拓红外	2020-08-14	0.076	801750	计算机I
300456.XSHE	赛微电子	2020-08-14	0.141	801080	电子I
300457.XSHE	赢合科技	2020-08-14	0.251	801890	机械设备I
300458.XSHE	全志科技	2020-08-14	0.179	801080	电子I
300463.XSHE	迈克生物	2020-08-14	0.373	801150	医药生物I
300476.XSHE	胜宏科技	2020-08-14	0.203	801080	电子I
300477.XSHE	合纵科技	2020-08-14	0.076	801730	电气设备I
300487.XSHE	蓝晓科技	2020-08-14	0.076	801030	化工I
300495.XSHE	美尚生态	2020-08-14	0.064	801720	建筑装饰I
300497.XSHE	富祥药业	2020-08-14	0.121	801150	医药生物I
300502.XSHE	新易盛	2020-08-14	0.317	801770	通信I
300504.XSHE	天邑股份	2020-08-14	0.051	801770	通信I
300506.XSHE	名家汇	2020-08-14	0.032	801720	建筑装饰I
300510.XSHE	金冠股份	2020-08-14	0.051	801730	电气设备I
300520.XSHE	科大国创	2020-08-14	0.042	801750	计算机I
300523.XSHE	辰安科技	2020-08-14	0.116	801750	计算机I
300525.XSHE	博思软件	2020-08-14	0.17	801750	计算机I
300526.XSHE	中潜股份	2020-08-14	0.128	801130	纺织服装I
300527.XSHE	中船应急	2020-08-14	0.066	801740	国防军工I
300531.XSHE	优博讯	2020-08-14	0.061	801770	通信I
300533.XSHE	冰川网络	2020-08-14	0.049	801760	传媒I
300552.XSHE	万集科技	2020-08-14	0.096	801750	计算机I
300559.XSHE	佳发教育	2020-08-14	0.064	801750	计算机I
300567.XSHE	精测电子	2020-08-14	0.186	801890	机械设备I
300568.XSHE	星源材质	2020-08-14	0.111	801030	化工I
300570.XSHE	太辰光	2020-08-14	0.056	801770	通信I
300571.XSHE	平治信息	2020-08-14	0.059	801770	通信I
300572.XSHE	安车检测	2020-08-14	0.159	801890	机械设备I
300573.XSHE	兴齐眼药	2020-08-14	0.18	801150	医药生物I
300579.XSHE	数字认证	2020-08-14	0.068	801750	计算机I
300590.XSHE	移为通信	2020-08-14	0.07	801770	通信I
300596.XSHE	利安隆	2020-08-14	0.076	801030	化工I
300598.XSHE	诚迈科技	2020-08-14	0.211	801750	计算机I
300602.XSHE	飞荣达	2020-08-14	0.088	801080	电子I
300603.XSHE	立昂技术	2020-08-14	0.061	801770	通信I
300604.XSHE	长川科技	2020-08-14	0.072	801890	机械设备I
300607.XSHE	拓斯达	2020-08-14	0.117	801890	机械设备I
300613.XSHE	富瀚微	2020-08-14	0.071	801080	电子I
300616.XSHE	尚品宅配	2020-08-14	0.095	801140	轻工制造I
300623.XSHE	捷捷微电	2020-08-14	0.105	801080	电子I
300624.XSHE	万兴科技	2020-08-14	0.083	801750	计算机I
300633.XSHE	开立医疗	2020-08-14	0.102	801150	医药生物I
300634.XSHE	彩讯股份	2020-08-14	0.063	801750	计算机I
300638.XSHE	广和通	2020-08-14	0.124	801770	通信I
300657.XSHE	弘信电子	2020-08-14	0.092	801080	电子I
300659.XSHE	中孚信息	2020-08-14	0.146	801750	计算机I
300661.XSHE	圣邦股份	2020-08-14	0.638	801080	电子I
300662.XSHE	科锐国际	2020-08-14	0.102	801210	休闲服务I
300663.XSHE	科蓝软件	2020-08-14	0.128	801750	计算机I
300664.XSHE	鹏鹞环保	2020-08-14	0.104	801160	公用事业I
300666.XSHE	江丰电子	2020-08-14	0.159	801080	电子I
300672.XSHE	国科微	2020-08-14	0.095	801080	电子I
300673.XSHE	佩蒂股份	2020-08-14	0.042	801010	农林牧渔I
300674.XSHE	宇信科技	2020-08-14	0.229	801750	计算机I
300676.XSHE	华大基因	2020-08-14	0.495	801150	医药生物I
300679.XSHE	电连技术	2020-08-14	0.084	801080	电子I
300682.XSHE	朗新科技	2020-08-14	0.047	801750	计算机I
300684.XSHE	中石科技	2020-08-14	0.075	801080	电子I
300685.XSHE	艾德生物	2020-08-14	0.197	801150	医药生物I
300699.XSHE	光威复材	2020-08-14	0.379	801030	化工I
300702.XSHE	天宇股份	2020-08-14	0.144	801150	医药生物I
300709.XSHE	精研科技	2020-08-14	0.145	801080	电子I
300723.XSHE	一品红	2020-08-14	0.045	801150	医药生物I
300724.XSHE	捷佳伟创	2020-08-14	0.351	801890	机械设备I
300725.XSHE	药石科技	2020-08-14	0.209	801150	医药生物I
300726.XSHE	宏达电子	2020-08-14	0.083	801080	电子I
300735.XSHE	光弘科技	2020-08-14	0.116	801080	电子I
300737.XSHE	科顺股份	2020-08-14	0.182	801710	建筑材料I
300740.XSHE	御家汇	2020-08-14	0.088	801030	化工I
300741.XSHE	华宝股份	2020-08-14	0.129	801120	食品饮料I
300747.XSHE	锐科激光	2020-08-14	0.192	801080	电子I
300748.XSHE	金力永磁	2020-08-14	0.116	801050	有色金属I
300751.XSHE	迈为股份	2020-08-14	0.141	801890	机械设备I
300755.XSHE	华致酒行	2020-08-14	0.07	801200	商业贸易I
300761.XSHE	立华股份	2020-08-14	0.095	801010	农林牧渔I
300762.XSHE	上海瀚讯	2020-08-14	0.068	801740	国防军工I
300765.XSHE	新诺威	2020-08-14	0.054	801150	医药生物I
300766.XSHE	每日互动	2020-08-14	0.159	801750	计算机I
300768.XSHE	迪普科技	2020-08-14	0.039	801750	计算机I
300770.XSHE	新媒股份	2020-08-14	0.154	801760	传媒I
300771.XSHE	智莱科技	2020-08-14	0.035	801750	计算机I
300773.XSHE	拉卡拉	2020-08-14	0.06	801750	计算机I
300775.XSHE	三角防务	2020-08-14	0.03	801740	国防军工I
300776.XSHE	帝尔激光	2020-08-14	0.053	801890	机械设备I
300777.XSHE	中简科技	2020-08-14	0.041	801030	化工I
300783.XSHE	三只松鼠	2020-08-14	0.056	801120	食品饮料I
300785.XSHE	值得买	2020-08-14	0.056	801760	传媒I
300788.XSHE	中信出版	2020-08-14	0.048	801760	传媒I
300792.XSHE	壹网壹创	2020-08-14	0.133	801760	传媒I
300793.XSHE	佳禾智能	2020-08-14	0.044	801080	电子I
300798.XSHE	锦鸡股份	2020-08-14	0.013	801030	化工I
300799.XSHE	左江科技	2020-08-14	0.035	801750	计算机I
300800.XSHE	力合科技	2020-08-14	0.032	801890	机械设备I
300803.XSHE	指南针	2020-08-14	0.062	801750	计算机I
300805.XSHE	电声股份	2020-08-14	0.02	801760	传媒I
300815.XSHE	玉禾田	2020-08-14	0.096	801160	公用事业I
600020.XSHG	中原高速	2020-08-14	0.063	801170	交通运输I
600035.XSHG	楚天高速	2020-08-14	0.051	801170	交通运输I
600054.XSHG	黄山旅游	2020-08-14	0.043	801210	休闲服务I
600055.XSHG	万东医疗	2020-08-14	0.106	801150	医药生物I
600057.XSHG	厦门象屿	2020-08-14	0.136	801170	交通运输I
600059.XSHG	古越龙山	2020-08-14	0.088	801120	食品饮料I
600063.XSHG	皖维高新	2020-08-14	0.102	801030	化工I
600072.XSHG	中船科技	2020-08-14	0.115	801740	国防军工I
600075.XSHG	新疆天业	2020-08-14	0.088	801030	化工I
600076.XSHG	康欣新材	2020-08-14	0.048	801140	轻工制造I
600093.XSHG	易见股份	2020-08-14	0.147	801790	非银金融I
600096.XSHG	云天化	2020-08-14	0.057	801030	化工I
600103.XSHG	青山纸业	2020-08-14	0.069	801140	轻工制造I
600105.XSHG	永鼎股份	2020-08-14	0.095	801770	通信I
600108.XSHG	亚盛集团	2020-08-14	0.105	801010	农林牧渔I
600110.XSHG	诺德股份	2020-08-14	0.105	801080	电子I
600114.XSHG	东睦股份	2020-08-14	0.084	801050	有色金属I
600116.XSHG	三峡水利	2020-08-14	0.097	801160	公用事业I
600123.XSHG	兰花科创	2020-08-14	0.069	801020	采掘I
600129.XSHG	太极集团	2020-08-14	0.128	801150	医药生物I
600131.XSHG	国网信通	2020-08-14	0.137	801160	公用事业I
600133.XSHG	东湖高新	2020-08-14	0.061	801720	建筑装饰I
600136.XSHG	当代文体	2020-08-14	0.047	801760	传媒I
600162.XSHG	香江控股	2020-08-14	0.054	801180	房地产I
600169.XSHG	太原重工	2020-08-14	0.07	801890	机械设备I
600184.XSHG	光电股份	2020-08-14	0.056	801740	国防军工I
600185.XSHG	格力地产	2020-08-14	0.309	801180	房地产I
600197.XSHG	伊力特	2020-08-14	0.08	801120	食品饮料I
600200.XSHG	江苏吴中	2020-08-14	0.102	801150	医药生物I
600206.XSHG	有研新材	2020-08-14	0.166	801050	有色金属I
600207.XSHG	安彩高科	2020-08-14	0.034	801730	电气设备I
600210.XSHG	紫江企业	2020-08-14	0.107	801140	轻工制造I
600211.XSHG	西藏药业	2020-08-14	0.364	801150	医药生物I
600217.XSHG	中再资环	2020-08-14	0.068	801160	公用事业I
600223.XSHG	鲁商发展	2020-08-14	0.147	801180	房地产I
600226.XSHG	*ST瀚叶	2020-08-14	0.04	801760	传媒I
600229.XSHG	城市传媒	2020-08-14	0.054	801760	传媒I
600230.XSHG	沧州大化	2020-08-14	0.055	801030	化工I
600239.XSHG	云南城投	2020-08-14	0.08	801180	房地产I
600242.XSHG	*ST中昌	2020-08-14	0.015	801760	传媒I
600246.XSHG	万通地产	2020-08-14	0.135	801180	房地产I
600252.XSHG	中恒集团	2020-08-14	0.2	801150	医药生物I
600261.XSHG	阳光照明	2020-08-14	0.079	801080	电子I
600267.XSHG	海正药业	2020-08-14	0.218	801150	医药生物I
600269.XSHG	赣粤高速	2020-08-14	0.079	801170	交通运输I
600278.XSHG	东方创业	2020-08-14	0.04	801200	商业贸易I
600283.XSHG	钱江水利	2020-08-14	0.032	801160	公用事业I
600284.XSHG	浦东建设	2020-08-14	0.097	801720	建筑装饰I
600285.XSHG	羚锐制药	2020-08-14	0.1	801150	医药生物I
600295.XSHG	鄂尔多斯	2020-08-14	0.037	801020	采掘I
600300.XSHG	维维股份	2020-08-14	0.079	801120	食品饮料I
600305.XSHG	恒顺醋业	2020-08-14	0.228	801120	食品饮料I
600308.XSHG	华泰股份	2020-08-14	0.077	801140	轻工制造I
600310.XSHG	桂东电力	2020-08-14	0.032	801160	公用事业I
600318.XSHG	新力金融	2020-08-14	0.079	801790	非银金融I
600320.XSHG	振华重工	2020-08-14	0.115	801890	机械设备I
600322.XSHG	天房发展	2020-08-14	0.045	801180	房地产I
600323.XSHG	瀚蓝环境	2020-08-14	0.231	801160	公用事业I
600326.XSHG	西藏天路	2020-08-14	0.138	801710	建筑材料I
600330.XSHG	天通股份	2020-08-14	0.168	801050	有色金属I
600331.XSHG	宏达股份	2020-08-14	0.075	801050	有色金属I
600337.XSHG	美克家居	2020-08-14	0.117	801140	轻工制造I
600343.XSHG	航天动力	2020-08-14	0.066	801740	国防军工I
600351.XSHG	亚宝药业	2020-08-14	0.058	801150	医药生物I
600360.XSHG	华微电子	2020-08-14	0.138	801080	电子I
600363.XSHG	联创光电	2020-08-14	0.111	801080	电子I
600366.XSHG	宁波韵升	2020-08-14	0.081	801050	有色金属I
600378.XSHG	昊华科技	2020-08-14	0.11	801030	化工I
600389.XSHG	江山股份	2020-08-14	0.056	801030	化工I
600391.XSHG	航发科技	2020-08-14	0.103	801740	国防军工I
600400.XSHG	红豆股份	2020-08-14	0.066	801130	纺织服装I
600420.XSHG	现代制药	2020-08-14	0.106	801150	医药生物I
600422.XSHG	昆药集团	2020-08-14	0.117	801150	医药生物I
600449.XSHG	宁夏建材	2020-08-14	0.1	801710	建筑材料I
600456.XSHG	宝钛股份	2020-08-14	0.142	801050	有色金属I
600458.XSHG	时代新材	2020-08-14	0.057	801030	化工I
600459.XSHG	贵研铂业	2020-08-14	0.152	801050	有色金属I
600467.XSHG	好当家	2020-08-14	0.055	801010	农林牧渔I
600477.XSHG	杭萧钢构	2020-08-14	0.11	801720	建筑装饰I
600480.XSHG	凌云股份	2020-08-14	0.068	801880	汽车I
600483.XSHG	福能股份	2020-08-14	0.088	801160	公用事业I
600490.XSHG	鹏欣资源	2020-08-14	0.147	801050	有色金属I
600491.XSHG	龙元建设	2020-08-14	0.147	801720	建筑装饰I
600495.XSHG	晋西车轴	2020-08-14	0.065	801890	机械设备I
600496.XSHG	精工钢构	2020-08-14	0.138	801720	建筑装饰I
600499.XSHG	科达制造	2020-08-14	0.099	801890	机械设备I
600502.XSHG	安徽建工	2020-08-14	0.09	801720	建筑装饰I
600503.XSHG	华丽家族	2020-08-14	0.128	801180	房地产I
600510.XSHG	黑牡丹	2020-08-14	0.08	801180	房地产I
600512.XSHG	腾达建设	2020-08-14	0.089	801720	建筑装饰I
600517.XSHG	国网英大	2020-08-14	0.158	801730	电气设备I
600523.XSHG	贵航股份	2020-08-14	0.068	801880	汽车I
600531.XSHG	豫光金铅	2020-08-14	0.12	801050	有色金属I
600533.XSHG	栖霞建设	2020-08-14	0.043	801180	房地产I
600546.XSHG	山煤国际	2020-08-14	0.224	801020	采掘I
600548.XSHG	深高速	2020-08-14	0.048	801170	交通运输I
600550.XSHG	保变电气	2020-08-14	0.079	801730	电气设备I
600552.XSHG	凯盛科技	2020-08-14	0.077	801080	电子I
600559.XSHG	老白干酒	2020-08-14	0.153	801120	食品饮料I
600562.XSHG	国睿科技	2020-08-14	0.125	801740	国防军工I
600569.XSHG	安阳钢铁	2020-08-14	0.047	801040	钢铁I
600571.XSHG	信雅达	2020-08-14	0.061	801750	计算机I
600577.XSHG	精达股份	2020-08-14	0.089	801730	电气设备I
600581.XSHG	八一钢铁	2020-08-14	0.055	801040	钢铁I
600587.XSHG	新华医疗	2020-08-14	0.122	801150	医药生物I
600590.XSHG	泰豪科技	2020-08-14	0.061	801730	电气设备I
600596.XSHG	新安股份	2020-08-14	0.097	801030	化工I
600601.XSHG	方正科技	2020-08-14	0.19	801080	电子I
600602.XSHG	云赛智联	2020-08-14	0.092	801750	计算机I
600603.XSHG	广汇物流	2020-08-14	0.053	801230	综合I
600604.XSHG	市北高新	2020-08-14	0.124	801180	房地产I
600611.XSHG	大众交通	2020-08-14	0.082	801170	交通运输I
600612.XSHG	老凤祥	2020-08-14	0.147	801140	轻工制造I
600618.XSHG	氯碱化工	2020-08-14	0.037	801030	化工I
600621.XSHG	华鑫股份	2020-08-14	0.174	801790	非银金融I
600622.XSHG	光大嘉宝	2020-08-14	0.071	801180	房地产I
600624.XSHG	复旦复华	2020-08-14	0.088	801230	综合I
600626.XSHG	申达股份	2020-08-14	0.061	801880	汽车I
600635.XSHG	大众公用	2020-08-14	0.18	801160	公用事业I
600636.XSHG	国新文化	2020-08-14	0.085	801760	传媒I
600641.XSHG	万业企业	2020-08-14	0.226	801180	房地产I
600662.XSHG	强生控股	2020-08-14	0.117	801170	交通运输I
600668.XSHG	尖峰集团	2020-08-14	0.112	801710	建筑材料I
600676.XSHG	交运股份	2020-08-14	0.068	801880	汽车I
600681.XSHG	百川能源	2020-08-14	0.059	801160	公用事业I
600685.XSHG	中船防务	2020-08-14	0.233	801740	国防军工I
600686.XSHG	金龙汽车	2020-08-14	0.033	801880	汽车I
600691.XSHG	阳煤化工	2020-08-14	0.047	801030	化工I
600702.XSHG	舍得酒业	2020-08-14	0.164	801120	食品饮料I
600708.XSHG	光明地产	2020-08-14	0.062	801180	房地产I
600710.XSHG	苏美达	2020-08-14	0.052	801200	商业贸易I
600711.XSHG	盛屯矿业	2020-08-14	0.166	801050	有色金属I
600715.XSHG	文投控股	2020-08-14	0.041	801760	传媒I
600720.XSHG	祁连山	2020-08-14	0.25	801710	建筑材料I
600736.XSHG	苏州高新	2020-08-14	0.072	801180	房地产I
600738.XSHG	兰州民百	2020-08-14	0.035	801200	商业贸易I
600740.XSHG	山西焦化	2020-08-14	0.091	801020	采掘I
600742.XSHG	一汽富维	2020-08-14	0.091	801880	汽车I
600750.XSHG	江中药业	2020-08-14	0.095	801150	医药生物I
600756.XSHG	浪潮软件	2020-08-14	0.113	801750	计算机I
600758.XSHG	辽宁能源	2020-08-14	0.034	801020	采掘I
600759.XSHG	洲际油气	2020-08-14	0.061	801020	采掘I
600761.XSHG	安徽合力	2020-08-14	0.106	801890	机械设备I
600764.XSHG	中国海防	2020-08-14	0.094	801740	国防军工I
600771.XSHG	广誉远	2020-08-14	0.114	801150	医药生物I
600773.XSHG	西藏城投	2020-08-14	0.065	801180	房地产I
600775.XSHG	南京熊猫	2020-08-14	0.063	801770	通信I
600783.XSHG	鲁信创投	2020-08-14	0.09	801790	非银金融I
600789.XSHG	鲁抗医药	2020-08-14	0.142	801150	医药生物I
600797.XSHG	浙大网新	2020-08-14	0.19	801750	计算机I
600798.XSHG	宁波海运	2020-08-14	0.044	801170	交通运输I
600800.XSHG	天津磁卡	2020-08-14	0.045	801750	计算机I
600803.XSHG	新奥股份	2020-08-14	0.138	801030	化工I
600810.XSHG	神马股份	2020-08-14	0.058	801030	化工I
600812.XSHG	华北制药	2020-08-14	0.27	801150	医药生物I
600825.XSHG	新华传媒	2020-08-14	0.06	801760	传媒I
600831.XSHG	广电网络	2020-08-14	0.08	801760	传媒I
600846.XSHG	同济科技	2020-08-14	0.082	801720	建筑装饰I
600850.XSHG	华东电脑	2020-08-14	0.132	801750	计算机I
600851.XSHG	海欣股份	2020-08-14	0.1	801150	医药生物I
600855.XSHG	航天长峰	2020-08-14	0.073	801750	计算机I
600864.XSHG	哈投股份	2020-08-14	0.145	801790	非银金融I
600868.XSHG	梅雁吉祥	2020-08-14	0.12	801160	公用事业I
600873.XSHG	梅花生物	2020-08-14	0.243	801010	农林牧渔I
600876.XSHG	洛阳玻璃	2020-08-14	0.035	801710	建筑材料I
600882.XSHG	妙可蓝多	2020-08-14	0.262	801120	食品饮料I
600894.XSHG	广日股份	2020-08-14	0.062	801890	机械设备I
600897.XSHG	厦门空港	2020-08-14	0.04	801170	交通运输I
600929.XSHG	湖南盐业	2020-08-14	0.049	801030	化工I
600933.XSHG	爱柯迪	2020-08-14	0.043	801880	汽车I
600936.XSHG	广西广电	2020-08-14	0.09	801760	传媒I
600963.XSHG	岳阳林纸	2020-08-14	0.073	801140	轻工制造I
600965.XSHG	福成股份	2020-08-14	0.046	801210	休闲服务I
600966.XSHG	博汇纸业	2020-08-14	0.19	801140	轻工制造I
600971.XSHG	恒源煤电	2020-08-14	0.059	801020	采掘I
600975.XSHG	新五丰	2020-08-14	0.086	801010	农林牧渔I
600981.XSHG	汇鸿集团	2020-08-14	0.059	801200	商业贸易I
600984.XSHG	建设机械	2020-08-14	0.319	801890	机械设备I
600986.XSHG	科达股份	2020-08-14	0.144	801760	传媒I
600987.XSHG	航民股份	2020-08-14	0.059	801130	纺织服装I
600988.XSHG	赤峰黄金	2020-08-14	0.345	801050	有色金属I
