sw1_code	sw1_name	weight
801010	农林牧渔I	4.5834
801030	化工I	2.6934
801050	有色金属I	0.6265
801080	电子I	10.9154
801120	食品饮料I	1.1019
801140	轻工制造I	0.1665
801150	医药生物I	32.6027
801160	公用事业I	0.5237
801210	休闲服务I	0.9922
801230	综合I	1.2172
801730	电气设备I	13.3596
801740	国防军工I	0.6634
801750	计算机I	11.4032
801760	传媒I	6.6985
801770	通信I	3.2564
801790	非银金融I	6.1645
801890	机械设备I	3.0314
