sw1_code	sw1_name	weight
801010	农林牧渔	4.294
801020	采掘	0.605
801030	化工	3.441
801040	钢铁	5.331
801050	有色金属	1.232
801080	电子	9.981
801110	家用电器	15.578
801120	食品饮料	8.119
801150	医药生物	1.575
801160	公用事业	0.841
801170	交通运输	0.974
801180	房地产	18.496
801200	商业贸易	2.09
801730	电气设备	2.322
801750	计算机	0.582
801760	传媒	1.325
801770	通信	1.211
801780	银行	6.521
801790	非银金融	6.306
801880	汽车	6.159
801890	机械设备	3.018
